Time,Joint Name,Position,Velocity,Effort,Acceleration
288.488,ur5_elbow_joint,1.0445724457156853,0.0017599435971134,10.45256621999575,0.070397743884536
288.513,ur5_elbow_joint,1.0446816110635613,0.0017652182983785,10.462418079144555,0.07060873193513999
288.537,ur5_elbow_joint,1.0447890071150958,0.0066615354944178,10.571343433861273,0.26646141977671195
288.561,ur5_elbow_joint,1.0448915164965058,0.0019239726544904,10.462290500581297,0.076958906179616
288.586,ur5_elbow_joint,1.0450006876786126,0.0019289455549005,10.472181007919056,0.07715782219601999
288.61,ur5_elbow_joint,1.0451079286050424,0.0075791896017237,10.56192177671804,0.30316758406894795
288.635,ur5_elbow_joint,1.0452171004960231,0.007572453908672,10.571592941251328,0.30289815634688
288.659,ur5_elbow_joint,1.0453187095020595,0.0038909395136816,10.621791710405343,0.15563758054726398
288.683,ur5_elbow_joint,1.0454240014716127,0.0018040709451399,10.52932105042447,0.072162837805596
288.708,ur5_elbow_joint,1.04553318547382,0.0018102359209187,10.539147486800765,0.072409436836748
288.732,ur5_elbow_joint,1.045640556860616,0.0066204604253462,10.646291443220871,0.264818417013848
288.757,ur5_elbow_joint,1.0457497410634191,0.0066152909229544,10.655875003123947,0.26461163691817596
288.781,ur5_elbow_joint,1.0458523177029786,0.0019707789751789,10.54907093461318,0.078831159007156
288.805,ur5_elbow_joint,1.0459595356843714,0.0075238950933636,10.637285556683384,0.300955803734544
288.83,ur5_elbow_joint,1.046068727153627,0.0075168047486615,10.646925200440922,0.30067218994646
288.854,ur5_elbow_joint,1.0461704115661616,0.0039047490995347,10.696479760779026,0.15618996398138799
288.879,ur5_elbow_joint,1.046279614788039,0.003906326380236,10.706038006048766,0.15625305520943997
288.903,ur5_elbow_joint,1.0463849130362348,0.0018550216194274,10.615568468904742,0.074200864777096
288.927,ur5_elbow_joint,1.0464922597175592,0.0065794470494643,10.720922299464206,0.263177881978572
288.952,ur5_elbow_joint,1.046601462548952,0.006574235381397,10.73046895549376,0.26296941525587997
288.976,ur5_elbow_joint,1.0467041000365862,0.002012730034759,10.625663029099709,0.08050920139035998
289.001,ur5_elbow_joint,1.046813314248955,0.0020183584999948,10.635454542904805,0.08073433999979199
289.025,ur5_elbow_joint,1.046920506264751,0.0074612352053388,10.721947064588244,0.298449408213552
289.049,ur5_elbow_joint,1.0470222658301296,0.003918745873445,10.770854778327044,0.15674983493779998
289.074,ur5_elbow_joint,1.0471314890147347,0.003920079012104,10.780376409082004,0.15680316048416
289.098,ur5_elbow_joint,1.047236792526979,0.0019000256896067,10.69168949663032,0.076001027584268
289.122,ur5_elbow_joint,1.0473441139492188,0.0065381209092494,10.795250138065033,0.261524836369976
289.147,ur5_elbow_joint,1.0474533373004702,0.0065330890404204,10.804751341233704,0.26132356161681597
289.171,ur5_elbow_joint,1.0475560347581745,0.0020548817299699,10.701954750444116,0.08219526919879598
289.196,ur5_elbow_joint,1.0476652683757512,0.0020604867542415,10.711709545493015,0.08241947016965999
289.22,ur5_elbow_joint,1.0477724385312914,0.0074058186828795,10.796655750013436,0.29623274731518
289.244,ur5_elbow_joint,1.047874273723754,0.0039323218469396,10.84492471429894,0.15729287387758398
289.269,ur5_elbow_joint,1.047984199764901,0.0020646494241957,10.740526447463363,0.08258597696782799
289.293,ur5_elbow_joint,1.0480885388432355,0.0039028300894791,10.863671365807576,0.15611320357916397
289.318,ur5_elbow_joint,1.048198209453192,0.0019169727642099,10.777343502518336,0.076678910568396
289.342,ur5_elbow_joint,1.0483034083283007,0.0020851318764591,10.76811514468673,0.08340527505836398
289.366,ur5_elbow_joint,1.0484075627680696,0.0039508969163842,10.888519178115432,0.158035876655368
289.391,ur5_elbow_joint,1.0485172392311766,0.0020822958056612,10.788378820769918,0.083291832226448
289.415,ur5_elbow_joint,1.0486225170905366,0.0020838810110144,10.796636836748,0.08335524044057599
289.44,ur5_elbow_joint,1.0487338214420143,0.007294082654164,10.88137333592594,0.29176330616656
289.464,ur5_elbow_joint,1.0488386444597344,0.0072850055516002,10.890688219818356,0.291400222064008
289.488,ur5_elbow_joint,1.0489434993483355,0.0072793136240448,10.899860787009882,0.291172544961792
289.513,ur5_elbow_joint,1.049050466893287,0.0020839312423607,10.836103747780324,0.083357249694428
289.537,ur5_elbow_joint,1.0491553677732517,0.0020895016257543,10.845392926538162,0.083580065030172
289.561,ur5_elbow_joint,1.049260270403109,0.0020947206247089,10.854686104392538,0.08378882498835599
289.586,ur5_elbow_joint,1.0493691151322722,0.0039413866660532,10.97196071352871,0.157655466642128
289.61,ur5_elbow_joint,1.0494740217306069,0.0039430108216378,10.9809940331509,0.157720432865512
289.635,ur5_elbow_joint,1.049586200759956,0.0072706055303486,10.954576266135168,0.290824221213944
289.659,ur5_elbow_joint,1.049691104471866,0.0072636978564131,10.963671524364326,0.290547914256524
289.683,ur5_elbow_joint,1.04979601048018,0.0072567926164791,10.972762120206854,0.29027170465916396
289.708,ur5_elbow_joint,1.0499030639630913,0.0021449360279633,10.910466616124122,0.085797441118532
289.732,ur5_elbow_joint,1.0500079791318306,0.0021502294013983,10.919734516978291,0.086009176055932
289.757,ur5_elbow_joint,1.050119259820442,0.0063624394247821,11.035415632658918,0.254497576991284
289.781,ur5_elbow_joint,1.0502241756885384,0.0063573185059577,11.044416877229548,0.254292740238308
289.805,ur5_elbow_joint,1.0503290945088928,0.0063518676840454,11.053417799637296,0.254074707361816
289.83,ur5_elbow_joint,1.0504360374221378,0.0020238686443522,10.97533421414228,0.080954745774088
289.854,ur5_elbow_joint,1.0505409657873823,0.0020294470908225,10.98453036605967,0.08117788363289999
289.879,ur5_elbow_joint,1.0506498243763192,0.0039272371528811,11.084812063382898,0.157089486115244
289.903,ur5_elbow_joint,1.0507547581722705,0.0039286763839668,11.093787960427928,0.157147055358672
289.927,ur5_elbow_joint,1.0508596952449123,0.003930543482512,11.102749602091745,0.15722173930047997
289.952,ur5_elbow_joint,1.0509717834999217,0.0071478261229417,11.075366444001794,0.28591304491766795
289.976,ur5_elbow_joint,1.0510767170953388,0.007140770835078,11.08440598128644,0.28563083340312
290.001,ur5_elbow_joint,1.0511838476882982,0.0021929931943353,11.024318888001307,0.08771972777341198
290.025,ur5_elbow_joint,1.0512887924478562,0.002197817915815,11.033526221330968,0.0879127166326
290.049,ur5_elbow_joint,1.0513937396442523,0.0022033007083507,11.042727187590842,0.088132028334028
290.074,ur5_elbow_joint,1.0515026639094796,0.0039744725661295,11.154724421316407,0.15897890264517997
