Actual Effort Joint 1,Actual Effort Joint 2,Actual Effort Joint 3,Actual Effort Joint 4,Actual Effort Joint 5,Actual Effort Joint 6,Predicted Effort Joint 1,Predicted Effort Joint 2,Predicted Effort Joint 3,Predicted Effort Joint 4,Predicted Effort Joint 5,Predicted Effort Joint 6,Variance
-2.2147294135575,-2.212510233735869,-2.210288794248745,-2.207972214936106,-2.205746296913743,-2.203425384849206,-2.2139695650756437,-2.2116944379958667,-2.209491032328721,-2.2072339661708327,-2.204958253211238,-2.202711329187821,0.003991463753331913
0.254843219331977,0.2560208738382287,0.285309742890891,0.2907021754644518,0.2579990546303847,0.2902047867180337,0.009818346389476387,0.009857882217634166,0.011038502327008455,0.009766299303295246,0.009805863235792028,0.01112158330449252,204.35404615426566
3.5497386192037466,1.5009033046649334,3.5363036587486487,3.545138366584584,-1.8768344224585305,1.283583562010508,0.024241563024589678,0.016821408725413007,0.010220962893436502,0.0077360626546482845,0.007417825128106692,0.012622259888515213,204.7184362657245
0.0961297824338853,0.0961279895036651,-0.0958735062775736,-0.0958722918210353,0.0961224870941832,0.0961207108362673,0.09623557573691599,0.09620109768297036,-0.09578236301446719,-0.09579610721399723,0.09608186051709522,0.09609565395600494,0.005614354700961598
58.631336398804336,58.62047271907423,58.75214337546679,58.74048091457688,59.10696226755949,59.09521094767479,57.68668236348957,57.7537145434005,57.78067203774775,57.89751522918565,58.1316699663044,58.12606197999189,72.52614396211162
-19.928537048019138,-19.92837402055382,-19.93047812321709,-19.93080111563443,-19.938977512471183,-19.940504300916903,-4.634815813581309,-4.631657736387426,-4.630682285799052,-4.62697619608097,-4.620499032783478,-4.615617191789895,197.42469909049046
-3.0418188070941525,-3.0416574083945216,-3.0338074284303964,-3.033689411805172,-3.0335687226546457,-3.0434386190868614,-3.5413545346502278,-3.5388868484354177,-3.5294534134681412,-3.5283760156746267,-3.5260683003988413,-3.535510287181018,7.2903454660520115
0.0100221457080857,0.0095489484827877,0.0096612610960937,0.0097729885338346,0.0100956458515503,0.0102068704585481,-0.9236761235228069,-0.9186216115106388,-0.9208348549197324,-0.9228051031715788,-0.9203576649447028,-0.9268166880568592,194.26213174485102
1.2829241313150213,1.2853029281653483,1.2565859580786738,1.2589329808247356,1.2612672776692693,1.2882420592242545,0.851167997586174,0.8527776681373755,0.8350208850638092,0.8366761827525864,0.850697072596001,0.8542283996028379,147.31782818969396
-0.4973065321355303,-0.4959823034901831,-0.4945150852256744,-0.5271132059934613,-0.5256773962963832,-0.4829585517549629,-0.44789710810774724,-0.4464637943517298,-0.4450875687909652,-0.4757191700443433,-0.47408035800127984,-0.43446263373048233,77.75322019565169
-34.2832353712968,-34.25109548215556,-33.72284729762248,-33.68617235162791,-33.9590995118172,-33.926093500814936,-34.288401221224206,-34.24582809566158,-33.742299940904644,-33.73912255027176,-33.643320229029996,-33.95630119202826,0.04700243323146412
-7.902533609725527,-7.859981850870947,-6.931946416609977,-6.894771233444275,-6.857595419132243,-7.120427406081018,-3.607956071354238,-3.8622739144011575,-3.2409157141082687,-3.1848723570465154,-3.3075190895888227,-3.9011965291629167,2.7599948871141837
-4.322893025511782,-4.284434014419982,-4.245982903140752,-4.286099413033862,-4.247673607934334,-4.209468570071282,-3.327367480564135,-3.29414909818297,-3.1751901011266455,-3.658270630626248,-3.501385421403029,-3.6502712948795306,0.09599214995277282
-46.57359076563335,-46.54555162697397,-46.35197447844607,-46.32434285145551,-46.29671431854516,-46.017396604256085,-46.47805366365019,-46.45562356516518,-46.30122208387537,-46.25638082955329,-46.220712660709,-45.97518513137928,0.045533324723388544
-2.633457037749011,-2.6317342948065114,-2.629779492017752,-2.624665300165332,-2.6229142024185186,-2.5901442738018474,-2.0670597390502464e-24,-2.6193058165309587e-24,-2.7623838023766408e-24,-2.830806116121608e-24,-2.81708238632016e-24,-2.7962633127096735e-24,204.73383504351548
-0.735749307916489,-0.7189274159060381,-0.6896446248712386,-0.6718423422116316,-0.6671618467830244,-0.6484770197623162,-0.01059231144234557,-0.01909719009321622,-0.019304967497951603,-0.027103106716205097,-0.035423592096462606,-0.053714230306108536,93.50579289043019
-51.62518942068022,-52.027255668816736,-51.55880310720172,-51.53438140156538,-51.76732901661882,-51.74305650209084,-49.21081141043547,-49.58381800623829,-49.1284862442329,-48.97704605241816,-48.991354407682365,-49.124234333700144,5.137345798733017
-0.5254395312909645,-0.5114248051808663,-0.4975646452749613,-0.4818786837628523,-0.4684324321026445,-0.4552186969184033,-0.6022758292335944,-0.5981773283279672,-0.5932571627804535,-0.5930813508226542,-0.5910037301888948,-0.5884249589869412,30.99653821481375
-23.35246032985092,-23.30744937988585,-23.30767078291053,-23.30788489566224,-23.353957273477203,-23.354302175836747,-23.32716525820706,-23.306866339880344,-23.305193334067894,-23.274722209912056,-23.325928997768074,-23.311758455795143,0.38223869855930037
47.96237146523501,50.21187813909315,48.057454991052296,48.0748411873364,50.59028250806733,50.60604121481056,35.20987020511127,36.11139520619034,34.57344484577253,34.582358176666034,35.25481331003667,36.04474057896662,128.49022743445897
-0.036719693516306,-0.0364120041954132,-0.0357416409013676,-0.0354139406283554,-0.0350760885627186,-0.0347925595905488,-0.02213589578354789,-0.022449587053175762,-0.02262770817131513,-0.02287985835364109,-0.022906114903905452,-0.02305174316845516,151.68346609247916
-4.814688751541048,-4.801475551102817,-4.7882963675012205,-4.388475649519238,-4.375457888227174,-4.362417322775925,-5.476509247848696,-5.45318890450568,-5.436921468819492,-5.074657481925954,-5.059043397140641,-5.0485555473262025,4.757272301464392
-2.7876532264182736,-2.786264965764304,-2.784857805447385,-2.803814851256368,-2.8025185858645423,-2.8016062445505514,3.680693726287689e-08,3.699699787590111e-08,3.358395430391048e-08,3.858338140978906e-08,3.8759529146441934e-08,3.919875110823006e-08,204.73383504351315
55.0609919110369,55.06099097924866,55.06099005018698,54.91390461959677,54.91390620423228,55.06098720303993,55.05970821662325,55.059703734740424,55.05971421369216,54.91274359094868,54.912738436543606,55.05970389958782,0.004992952447034781
-0.6403226267947925,-0.6440037799824786,-0.6593499986870262,-0.6747232782066702,-0.7061968459097285,-0.7213892109048512,-0.038370877373092936,-0.03812670220886404,-0.038360818199348466,-0.038675790830269396,-0.03936368016424051,-0.03968899632581611,204.5472535057297
-0.4026286517705718,-0.3983168199368643,4.143384004801621,4.141048477096013,-1.1347955415600497,-1.1304942045295785,-0.15552600364878036,-0.1530489477552868,2.4935062852424568,2.492182690731058,2.3920834346484736,-0.6108513517418521,125.64981720589394
-24.2611880349206,-24.24048272248615,-24.21078476406403,-24.186813810731227,-24.171324070626927,-24.143924921189416,-7.5507981648285405,-7.546520124968428,-7.546701827208111,-7.542196273587604,-7.533662059750288,-7.528012545723911,189.0052917966363
-19.279064106605123,-19.27066738395316,-19.26192460252108,-19.25352232141919,-19.245113956224344,-19.236456948344955,-19.274869689650814,-19.267464550618,-19.259231312775228,-19.250696931016194,-19.242135917574615,-19.23384945942189,0.0039115166389170775
-22.093780016110863,-22.073475134847577,-21.799165861727403,-21.56329831218797,-21.435152239127444,-21.38545141438681,-4.5788785959847287e-10,-4.5955998331086224e-10,-4.60407855151507e-10,-4.6044380626667414e-10,-4.6064448946138953e-10,-4.608296721338777e-10,204.73383504351548
-56.6728631463528,-56.93149453718248,-56.62642171470672,-56.60733639961784,-56.75293699135938,-56.73432993844517,-55.7875198595184,-55.981937240381,-55.880557647954106,-55.79819445467814,-55.8777156368123,-55.8922871543723,3.2447056187377346
0.2641551624884877,0.2623071025529933,0.2605123816478149,0.2587198808824676,0.2568304350857395,0.2550422791488247,0.2642562124174468,0.26249784996455006,0.2607934022173417,0.25881529952220106,0.25698371030588163,0.25516101384264545,0.0041754303554545225
-0.3508087006401428,2.84327689089916,2.850138322400872,2.857016713527821,1.5400557704870754,1.5394294074411432,0.4309683724453058,0.6584946257381552,0.6018264755062364,1.280820240613241,1.485847012627459,1.087191407377614,176.3237068969301
-54.63279562416151,-54.72894945164885,-54.7289494347166,-54.87815091164098,-54.87815085833487,-54.878150804994696,-54.354382267539336,-54.28375836259045,-54.23750281452669,-54.24729966929249,-54.27819105719004,-54.32948182360832,3.782425249428579
0.0299309373072612,0.0266179481473606,0.0207196129710236,0.0138981348679463,0.0075854693122147,0.0024289318318226,2.5246361020810394e-08,2.3873062216869486e-08,2.2679614320526133e-08,2.0969955204039924e-08,1.9766796488648627e-08,1.8562348276644778e-08,204.7338350426931
1.5463397933020744,1.548526164219088,1.5821169156291892,1.5818908518828416,1.584077691254123,1.5579906925447011,2.211941244961574e-06,2.2036072929784393e-06,2.215167954257028e-06,2.2024000204489803e-06,2.1954750450023793e-06,2.1869552930450324e-06,204.73383504327072
1.6663887699077384,1.6985070308449617,1.700528186745964,1.701444811949449,1.675633961782652,1.6776817346807826,1.6662393922957177,1.698517556112045,1.7005426394121523,1.7015645032636184,1.6756233974624253,1.6776754762806592,0.01988557572321713
4.948794533672923,-2.375780527399971,-2.3727614123874807,-2.3697339913142974,-1.8092861894281569,-1.805060211815396,3.4470199647560897,-1.874106689134778,-1.7045742449436188,-1.7024068897427207,-1.3213242056580448,-1.3179617499067844,50.051641326023805
2.653558897554171,2.9270629908791457,2.9334133289321915,3.7489418984587815,3.7494403544979855,3.7491060642205096,0.3066166148296946,0.33993976896948147,0.3374954899118693,0.2632707248193046,0.27014766713248356,0.2937986963561932,203.98951177043406
-6.648236010352329,-6.641219510012497,-6.808680209527187,-6.777855795150867,-6.689290807695944,-6.640403177943355,-6.646339014782005,-6.7260132769226075,-6.70801976836462,-6.756217191308127,-6.717158350411221,-6.642869604530369,3.6241008622632283
0.444877076455353,0.4493897088427258,0.4539345384163537,0.4566068767804158,0.4611919000223519,0.4532422902740669,0.0071614399713219356,0.007115767502290769,0.00708664072450696,0.007358206534429542,0.00733270703432302,0.0073046496905299395,204.69495567262837
-0.294645301092684,-0.2974496621786913,-0.3053884885085018,-0.3082334381241366,-0.3110888190351485,-0.3072718587153213,-0.09617752704483123,-0.10280066713500874,-0.10089531017726236,-0.09750244183377156,-0.08250456828357067,-0.0981154973792406,143.9332313372987
0.6708913837007857,0.6921119446051301,0.6949262768851212,0.6867332335885474,0.6893869086207305,0.6920469559490496,0.32685504983007907,0.3326516475882488,0.3339077239128212,0.33012992365570826,0.33206142424735774,0.33296381543903414,173.21575751324588
-2.1417690661254354,-2.119309525467703,-2.1039057074905245,-2.093073785608602,-2.085219463977583,-2.076433248630906,-1.621473557347596,-1.6281017110731892,-1.633193584280213,-1.6401252287737336,-1.6463260288622878,-1.6496836856411234,114.60591616219119
3.115981973098645,3.126767454366278,3.1316686810295726,3.139478580743494,3.148673763750303,3.155862754674673,0.00045711797184614484,0.00045852971292823847,0.00046025531228388865,0.0004614500650556206,0.0004628992359580533,0.0004643560613700297,204.73383114147222
-20.524104480134955,-20.52171133915349,-20.51278756410827,-20.51104343215294,-20.52257455528849,-20.521386104270665,-11.8908862312421,-11.91020463444497,-11.916798358861815,-11.973280971916784,-11.643627982615232,-11.646380455210622,166.53724308566154
-0.0498212492118235,-0.0363560937711301,-0.0231961297801551,-0.011452906095221,-0.0006404181312845,0.0095697158425948,-0.0797172529812542,-0.039885783516666606,-0.06326620628840374,-0.09935171435355983,-0.0717380120794715,0.03209931580875036,0.06945848289533717
1.5821065094144006e-05,-0.0001294511362314,-0.0001291437969831,1.681089586468285e-05,1.6675892553633608e-05,1.6444970214824178e-05,1.707007858952475e-05,-0.00012752977766339497,-0.00012649575029192311,2.0217675641955035e-05,2.0251217896102847e-05,1.9921771719569326e-05,0.007220533742534939
-18.314197486405508,-18.305005516166712,-18.295422716634,-18.28621629757667,-18.277002873779136,-18.267397925377544,-18.317142535654114,-18.30741430871319,-18.298007042462814,-18.28872751304715,-18.27936454057476,-18.269891381142827,0.0038458423201551566
-47.7235086365515,-47.34620825503373,-47.86157612070623,-47.61768110193285,-47.548413304632014,-48.05389249739972,-42.69699120794712,-42.81332955627158,-42.857980343374265,-42.55766669057266,-42.64363881722329,-42.88546850386069,5.8607279207472605
-0.0407172376390166,-0.0419422340125408,-0.0438561847010555,-0.0465038372273783,-0.0489292406312943,-0.0521487821953006,0.003523373601886287,0.013017381342971937,0.01566940048275013,0.02189700700464231,0.03296431036020964,-0.00023356362868341696,204.7037702050772
-2.532400348046214,-2.5371754165852094,-2.537976746261973,2.736322410550491,0.4801898847719631,-1.420525248899246,-1.0090198776945379e-41,-1.0083499011489611e-41,-1.0082701087816019e-41,1.1666426158612426e-41,6.005507126478426e-43,-7.310328547749693e-42,204.73383504351548
-1.889946805643571,-1.8786197895309376,-1.8662739106156063,-1.8558460082337964,-1.8463362482718533,-1.8367479176783004,-1.79302732219822,-1.7813709751269413,-1.770006321799627,-1.7574558744888926,-1.7465373464133056,-1.7371580584386634,15.650028302192405
2.121375469688415,2.122695823554696,2.1444331054970114,2.1456936073963884,2.146971859531987,2.147498355193219,2.064579724230399,2.06593181058241,2.085416657635451,2.089135981263478,2.0905594440706823,2.090942989958318,8.957886381926679
-0.0125748245089687,-0.0046273607253277,-0.0049922110587737,-0.0129148340448384,-0.0129955274577267,-0.0004830600118363,-1.5398584036502776e-79,2.9725145411976453e-80,2.0382471508515086e-81,2.9673990423130786e-80,-1.5395790183031178e-79,1.3427764509564402e-81,204.73383504351548
0.0078692245538436,0.0074908784546449,0.0069414014425661,0.0065611102728148,0.0061796986509768,0.0059840524939856,-0.07477282237854375,-0.07439974612019429,-0.10278960600611775,-0.07029286728283829,-0.059000744694502116,0.3774693230422337,42.22605293971069
2.472582110460533,2.373336585342446,2.3720637735260404,2.37078738343773,2.47105366913258,2.470673079563074,2.465357789463013,2.3795123946203773,2.3728705260261336,2.36114476683332,2.457471414754224,2.470057736465723,0.009172971594930345
-0.0015385028590188,-1.660935329616598e-05,0.0024803508231616,0.0047211911632338,0.0067409894065691,0.0083152618169001,0.0001936542362530468,0.00019019090959445373,0.00018794648454848123,0.00018444632576341223,0.0001830989424843735,0.000180383790718953,204.7245137296796
0.1404410763367927,0.1388160138993683,1.770627039421126,4.400659669346962,0.9912990374904156,0.0379821683009184,0.029605949420023397,0.056596519382134586,0.06663168288769411,0.03165526294761575,0.038824969382112745,0.024445289403189713,204.4407343362196
0.0086943268020706,0.0073444737715133,0.0061733202156084,0.0052432937589665,0.0048979150064098,0.0040647191294046,0.003009354548488534,0.003021054167463822,0.003017130880001477,0.003183797654589475,0.0031884912370287134,0.003014525184559673,201.1965782289831
16.581692660137296,16.579209179553718,16.579010061265212,16.578252826277946,16.583234009673326,16.581334729861236,-12.215206770325302,-12.156283056690395,-12.118800624977284,-12.093939321686893,-12.07099840124038,-12.048996006923442,160.00035881677655
0.0093856847324566,0.0108433028748597,0.0107660463272599,0.0066596758340745,0.0065299814853682,0.0106356341903155,-2.1309140184737673e-12,-2.1742987524907105e-12,-2.241188357296038e-12,-2.2427882334552308e-12,-2.1350561588908836e-12,-2.13716977233244e-12,204.73383504351548
-2.1692421492620806,-2.1668803510708905,-2.164610868826468,-2.1622445628903413,-2.1599701139508234,-2.157693746041589,-2.1685923157015665,-2.1662726222274244,-2.164007824452227,-2.161702677723909,-2.1593810189553864,-2.1570792722782883,0.003967693684169148
0.3966466210747429,0.4217895953991361,0.4247613542799123,0.4345245063105846,0.4372694347524805,0.4399603687289678,0.9162801471647469,0.9300460097937896,0.9316016432657711,0.9395412677855235,0.9410920942617159,0.9426339144692005,86.02114149282806
-48.50850708205307,-47.80369439510504,-47.6680419731591,-47.531862696744525,-47.54040014919185,-47.40284243168427,-0.21124162001219965,-0.212428481907435,-0.21182800318666387,-0.20875021053042422,-0.20815784072771415,-0.2075631693891517,204.72993094270822
-0.3671498935497691,-0.3656848929853099,-0.36967943852082,-0.3682768815986312,-0.4030728019551847,-0.401609119317418,-0.3146875290487936,-0.3132094284896548,-0.31662634485135366,-0.3153797530771513,-0.3485206835244055,-0.34709933945888444,14.572810104047287
0.0155824585439837,0.0147327500070879,0.0147583843829262,0.0150866367886112,0.0151156944737232,0.0151461472034027,-0.0317462399942342,-0.03180542247187971,-0.03192896189276759,-0.032165379370275575,-0.032229520937986623,-0.03222454302395863,200.60934128422733
2.1444331054970114,2.1456936073963884,2.146971859531987,2.147498355193219,2.14875409005936,2.1307007712139816,1.7668285094724616,1.7677460324884025,1.7671975418194603,1.7690621576804126,1.7700137302330121,1.7569955158879433,89.5750750894026
-16.606533826350024,-16.596212933653977,-16.585455192450176,-16.575122253244636,-16.564353069649425,-16.554008125381348,-16.606691458301867,-16.596129173915642,-16.585663035994003,-16.57513332430301,-16.564513869245843,-16.554080443644693,0.003938678103091774
40.82280396751163,37.46858104280851,37.49510108646697,37.52148419648687,38.18094044636836,38.20757460382633,40.80710451758367,37.447924526335775,37.479823380067735,37.50599987102417,38.16572563165671,38.19232977022454,0.014397538694973832
