Actual Effort Joint 1,Actual Effort Joint 2,Actual Effort Joint 3,Actual Effort Joint 4,Actual Effort Joint 5,Actual Effort Joint 6,Predicted Effort Joint 1,Predicted Effort Joint 2,Predicted Effort Joint 3,Predicted Effort Joint 4,Predicted Effort Joint 5,Predicted Effort Joint 6,Variance
0.2990457807861737,1.2151668174593329,-0.0313849061940653,-0.2092465135505466,-0.0288134267477484,-0.1154859324788421,0.29334799318939986,1.218586271395452,-0.03289639569038627,-0.20674770926279962,-0.031052458134126937,-0.09608366258908063,0.02016569065550272
-0.8582897873323945,-0.6510923120602222,-0.5515639574628136,-0.7894508570671211,-0.2024074633469036,-0.9181049612226332,-0.8356443071884314,-0.6452297467455992,-0.5555235507445104,-0.7992789293223268,-0.22700720513239503,-0.5693355341281858,0.020633577578237527
1.093235359613182,0.7792716080080365,0.4157792417806316,0.6808868398616531,0.7159829026498472,-0.8406203437945872,1.0476514418198803,0.7635900013092396,0.3950150739210585,0.7132591638606982,0.693669552954816,-0.6592321149109921,0.024376072184459197
0.1011484725084201,-1.3458292242578418,-0.0412577668810052,-0.069886780382047,-0.0657215625050526,0.0120322476817385,0.11139375513948835,-1.3395707005463464,-0.039716060903174366,-0.06625228968414376,-0.0659452540012353,-0.0006061096646590158,0.020579104372039303
1.6665441792494016,-0.6181115807625827,-0.989107045573094,3.4567691029004792,-1.3751820466496003,1.940256398728282,1.8031383861343784,-0.6542553299780138,-1.0338665129631863,3.533956162237189,-1.3789472311354984,1.8836282656975527,0.028063258450089
1.2143075563000616,0.6099751376553835,-0.2057055374212726,0.9801639779901362,-0.5854037139896917,-0.2648893000649418,1.2158559115168828,0.6162685174981561,-0.22473043294394301,0.9869219467528865,-0.5701496410247273,-0.3524034086949541,0.02089300308495695
0.4307675990610797,1.2945920576880066,-0.206412988907041,-0.8387216439397601,-0.3307279962475684,0.0890453754577522,0.41922788896499696,1.281502499479302,-0.20749358999773904,-0.8280159844639456,-0.32406440097292943,0.16143382103109616,0.020640375212159945
-1.899302074571348,-0.7272631914000478,-1.7573542217969855,1.5619372704127454,-2.5187582702519022,-2.0844050213464573,-2.0172717928032853,-0.7554081430046153,-1.7716710908223376,1.532769757184269,-2.53968327405164,-1.9794254565422307,0.032442008716507764
0.9706318834540963,-0.1049432490593733,-0.7627266163040193,0.6193992282783968,-1.0701670761732809,-1.1759955626101417,0.981619878865331,-0.1028254865643703,-0.7437680232651473,0.5884858603359362,-1.1083004719571363,-1.109867235598358,0.02638274925267553
1.838698452262527,1.0379950787795909,-0.1966435713941806,1.6447537376111068,-0.6614950428352949,0.3371156191659043,1.851744127846132,1.0496981240053174,-0.19174097811219326,1.6489700622042847,-0.6649218632851444,0.3197907765279524,0.0221128121102791
-0.1721107212768821,-0.7419898867307849,2.605037316660231,-0.8558810590307441,2.2104951611265253,1.45619752633977,-0.17012866247841885,-0.7494362659676881,2.6101404918508706,-0.8559632131705257,2.204461578655355,1.4731569020914321,0.02261761847691418
-0.2511759917488684,-0.7892451189300237,-0.1332828939650251,0.3881093354917584,-0.1367100973451323,0.326059864414246,-0.3092399831657531,-0.7989500556689109,-0.09688897540127073,0.35503214488107915,-0.144993309640995,0.4783777772827307,0.02063726573261676
1.219456389016678,0.6923828404121257,-0.2172923118390489,1.0440246761186418,-0.629841221726701,-0.2572975911674852,1.2093243431506835,0.6988259669965373,-0.23808953846901204,1.0462971588300434,-0.6032543475876082,-0.38950865929655265,0.020997857316302493
1.825399499093877,1.000018787946289,-0.1908695986571915,1.6120749680773698,-0.6439532486667362,0.3148734756243296,1.8350523444125884,1.013982851044375,-0.19332676286467176,1.6069242944682856,-0.6463163205489764,0.31977901506616035,0.02189080349118172
-0.3121344595327314,1.4055622233663967,-0.1876008769247097,-0.4368901173346441,-0.2402436586326404,-0.2273668968664159,-0.30628737570259545,1.4175141212820108,-0.19709260264835393,-0.4362905529596901,-0.23844265087882377,-0.17883230240477133,0.02027056481031736
1.2085933360505696,0.7817291007202347,-0.1763396173339429,-0.5992520577786724,-0.2274701755299221,0.0167583580716205,1.206745978512572,0.7779455830495863,-0.16489635632660793,-0.591651572677165,-0.23223032017131118,0.044024506787536666,0.020299431628856446
2.629972829627766,1.7742912975059908,-0.6583804369968189,-2.0359606800370798,-0.737303464896258,1.4720580354143131,2.6362375424353104,1.7692125942492112,-0.7130639749261718,-2.070946058497384,-0.7155479775460662,1.377138511823432,0.023013288355968775
0.2749575754188236,0.6324987026089859,-0.3682311218257487,-1.0269216769836833,-0.320142307538291,0.6926575040825101,0.2047998969364926,0.62427338307225,-0.3390908979740743,-1.0680314849075785,-0.31804675509374647,0.6086050483318104,0.021044825267054257
0.8388881738261612,1.0063931506762334,-0.1932538764894727,-0.7288114567522411,-0.2687382292286229,0.0722407087255473,0.8300957989849849,0.9967816690780182,-0.19127179316183174,-0.7271240513723569,-0.2670061742987855,0.06823279935997562,0.020300647608763434
1.3446155934269055,0.7124103993401535,-0.1279830204525895,-0.5101160195543472,-0.2290629197115161,0.1183804656740362,1.3787516844140555,0.7276397687815006,-0.1565493202278958,-0.5188468827320776,-0.2143298151440831,0.04688793405148317,0.020306383346720913
-0.3700716403716796,-0.2094484925524648,0.0213003676976808,1.1672191736563595,-0.2833610000348757,-0.8380555647541023,-0.4886089261772213,-0.23692482125534298,0.09220320532313053,1.1181727296989266,-0.31727606734102665,-0.6538190494684386,0.021091923172768368
0.3585332484689961,-1.3496436733446553,0.1378777296671071,1.603152101969756,-0.1396911945397893,1.7484018483957748,0.3300589657724231,-1.3081584929534529,0.1061101191103262,1.5526518205235789,-0.1656988595641451,1.9226727165660122,0.022727019736194343
0.2052474989336499,1.141792245540307,-0.0252490415005373,-0.2060128832165678,-0.0237839640808488,-0.1224974893506623,0.20240275026071686,1.1425883422268726,-0.02268919644620837,-0.20514778667575229,-0.025932039285635256,-0.11786871704316582,0.020142199826537144
-0.2269385370315533,0.5783432113166429,0.060406722149977,-0.2987467944870781,0.0363127557364019,-0.1788022072457639,-0.20189220825250231,0.593061087058004,0.030013035938281973,-0.28394326291140715,0.050951815369444375,-0.2651726149561,0.020299640731401503
0.1682224598997234,-0.265267946018825,0.0743759425227471,0.2718510341391971,0.0684805720489145,0.4315540443468796,0.1454459969245363,-0.2717254760605101,0.07459461576354443,0.303146194869214,0.11267600717110327,0.11314978596783476,0.020216372753963874
2.361124019062385,1.453885221279817,-0.6868681361425412,-2.5553676961801903,-0.451866430861563,2.1422598655788,2.440026725003918,1.481567289046552,-0.6820722673237469,-2.5076492683137985,-0.45450659523476133,1.9456774256177596,0.02693096145517132
-1.1622356434692258,1.161214751448114,0.3284322362878595,0.0891627748736549,0.4500334683770164,-0.1843520580575217,-1.1901154254633184,1.1550016115290873,0.3432333307478075,0.0766671678215971,0.46130772084507043,-0.2926087827217998,0.02191639305560472
0.6015469948003899,-0.4247383567511484,2.209629016176204,0.9981707204766892,2.4281709510388008,-0.8261786974157228,0.6771352272048716,-0.40467141739168255,2.251237183078956,1.0233000684532954,2.334586795456289,-0.7794810187442636,0.028110189886049575
