Actual Force X,Actual Force Y,Actual Force Z,Actual Torque X,Actual Torque Y,Actual Torque Z,Predicted Force X,Predicted Force Y,Predicted Force Z,Predicted Torque X,Predicted Torque Y,Predicted Torque Z,Variance
2.0245634488290887,1.0916243692509684,23.816283266679385,-0.2963901837984672,0.0495701927418743,0.0106106156799669,2.0180591491450155,1.0942905741422544,23.697286437773244,-0.2943018450025315,0.049132676939091915,0.010382048786182117,0.01667850255085894
1.341359312110307,-0.990278353069476,7.93701539214561,0.0149998553709353,0.0202847883268031,-5.072764327673736e-05,1.3415174714046105,-0.9903794683305177,7.936630248372867,0.015009122604026764,0.02029712573153553,-4.79327494726766e-05,0.003229904633114832
3.206532977064275,0.5942223798401438,20.73208988252909,-0.1921929239733352,0.0957896818813423,0.0214684535532499,3.1453259849998982,0.5855135471096781,20.45605545761682,-0.19019939036597214,0.0938459852267036,0.022432148146506854,0.4901478685653538
3.911629977173292,3.762323138779668,6.885730027767016,-0.246480901788506,0.1395717778325245,0.0420673134944355,3.9753387423185305,3.8500785647850617,6.839248626515426,-0.2520726013309685,0.14447601261365403,0.04321261837956756,0.0125100139659851
7.701790074093103,-2.8005075454500856,1.3559772272722563,0.311062288826735,0.3980815117453915,0.0468827255983874,7.78591803782595,-2.78609204543718,1.0165715389674432,0.31301210435777366,0.405840195096037,0.048763431388491714,1.0133683174482209
1.34133703099382,-0.9905531395308598,7.936992569040566,0.015004032415506,0.0202861271082745,-4.369782576932427e-05,1.340004289437178,-0.9913133010354859,7.9400832987840015,0.015015810709148735,0.0202202051583329,-5.187862543737501e-05,0.003256779406895437
1.341341847967433,-0.990458801173972,7.937000889377791,0.0150025982036294,0.0202856238732595,-4.611831956387113e-05,1.34051081213027,-0.9910012155047916,7.9389286056897435,0.015013632597026245,0.02024591441868107,-5.0575965641454625e-05,0.003243318175832276
-7.389564193317349,-1.115400043273099,-6.5462941402791,0.2860071472927891,-0.6359289801122464,-0.1088552924791614,-1.9951592703619463,-0.4401453614149402,-0.7920929295410836,0.08868782157379493,-0.19216929038671568,-0.03256631749164863,26.456301116998798
-4.1733274952696,-10.380255529595082,-2.1732053023906577,0.9171178495073212,-0.3875789528069199,-0.0660452257145216,-4.176686693547508,-10.390171057295612,-2.1758791964521396,0.9178989254726543,-0.3878398895977032,-0.06609675377410096,0.005557386359131432
1.3413373888671576,-0.9905429746245804,7.936993493139643,0.0150038778690264,0.020286070402088,-4.395903924355924e-05,1.340061538285273,-0.9912780557093999,7.93995285133837,0.015015568028754723,0.020223108683933958,-5.173244196261176e-05,0.003255028785093249
2.2481910660552327,0.5203615908123803,7.718608275171262,-0.0109127050076603,0.0355299155531081,-0.0001789420011545,2.2473120910900186,0.5204546036127586,7.721185366819741,-0.010932887910400408,0.03546965198923417,-0.00018643893022994945,0.0032814097973692825
1.3407620572066938,-0.9900578740193736,7.937301160093056,0.0150039638297932,0.0202551708125923,-0.0001909325069264,1.3410826415619927,-0.9898515112567332,7.936209074040839,0.01501095049630277,0.02025685806012235,-0.0002024087386933426,0.003254343387555413
-5.459389368850184,-8.97534335108495,-0.6556942136322523,0.7872998892797235,-0.4806273051893014,-0.097172435081406,-5.459741966424816,-8.971671565734592,-0.6578971490056811,0.786744713451021,-0.48042552797191385,-0.09713642721790951,0.005435002310358915
1.3413361486615285,-0.9905864668304548,7.9369894895057245,0.0150045391294529,0.0202863175110039,-4.284065932634975e-05,1.3398187537045723,-0.9914274766548198,7.940505956973771,0.015016590698657914,0.020210799350064146,-5.2350397761905605e-05,0.003262858256525324
1.7296397791643907,-0.0841424827403457,7.280289683865637,-0.0098408219121323,-0.009744101102637,-0.032892386443226,1.6870247998778733,0.40159865929606603,7.433773427609874,-0.00801893666969872,-0.011398519788382074,-0.03296684863192384,0.11182683758869998
-2.686168553638121,2.3949087138176663,0.5665468519966199,-0.0302071152483303,-0.2529555355134107,-0.0480830933581879,-1.9532467407412406,1.6961692956070866,1.4892633572813576,-0.004784189266866985,-0.20784563681108545,-0.0389188605530657,2.4192634566503153
11.359819113456606,-11.422844388199488,9.15714037167525,0.7982648981866647,0.7355331404574172,0.1806856954760179,11.35384259042391,-11.425471499266267,9.177559227270775,0.7993269240424546,0.7350540146291589,0.18131140086799394,0.019788972524564616
2.248354965479138,0.5201407394804773,7.71856950123971,-0.0109093205715036,0.035533552493563,-0.0001758438324607,2.271253941175856,0.516523399675323,7.665250261265543,-0.010450599233118125,0.03699230716647872,2.4484061425434825e-05,0.003302456028861077
-18.798123691373227,13.159852959687552,11.78262469290747,-0.8980754301849533,-1.3983043249358742,-0.2807340736775103,-19.803589819297976,13.155336838289278,12.496004508607776,-0.9434260345259919,-1.4785584529879978,-0.2977457034523942,0.7763337482557149
2.466535287793044,0.4913888950585074,7.940662850227783,-0.0148595836846758,0.0321468368028657,-0.0036991073171571,2.5884080321660963,0.6033475228363159,7.158490426293743,-0.01233637292221993,0.039133177727524095,-0.0018944829095821614,0.021625157782585933
2.24846242784352,0.5200029797022974,7.718543492841831,-0.0109072096766268,0.0355359053146947,-0.0001739128540332,2.272609262355866,0.5161372633594395,7.661497842701371,-0.010417630667116849,0.03708343328814923,3.7927192949234645e-05,0.003309899329667009
2.2481948789617543,0.5203563082447025,7.718607385186037,-0.0109126240518552,0.0355300008149013,-0.0001788678633848,2.2473638023187177,0.5204400313088202,7.721044866386268,-0.010931669460973653,0.03547311094811542,-0.00018592450146923142,0.003281327939815658
