Joint_1_Position,Joint_1_Velocity,Joint_1_Acceleration,Joint_2_Position,Joint_2_Velocity,Joint_2_Acceleration,Joint_3_Position,Joint_3_Velocity,Joint_3_Acceleration,Joint_4_Position,Joint_4_Velocity,Joint_4_Acceleration,Joint_5_Position,Joint_5_Velocity,Joint_5_Acceleration,Joint_6_Position,Joint_6_Velocity,Joint_6_Acceleration,Joint_1_Effort,Joint_2_Effort,Joint_3_Effort,Joint_4_Effort,Joint_5_Effort,Joint_6_Effort
-1.0524207561631436,-1.8749679771806589,-1.8749679771806589,0.7109978654715013,1.66779232587518,1.9309896446200792,0.6084855632018195,-0.5769258479788946,-1.8992749344408484,0.08513506463102352,0.3556099642510519,0.4489630489001818,-0.20766818637714407,-1.0751375005787465,-0.7778839367811057,0.9245632050509031,-0.107026763733847,0.28354576680311205,-0.6984694676361609,-1.0654229211467348,-2.591974890942689,-0.3937633465714974,-1.3616421947882804,-0.014581513679474998
1.5380060019119954,0.07917342042616991,0.0791734204261699,-0.363631451604455,-0.2700317691628964,-0.16964647227573745,-0.6570259385987182,0.2581380704782497,0.4122500859726817,-0.7703894166343381,0.3690281071220057,0.3240050536170403,2.011797656103589,0.30430077472847034,-0.22601832636897431,-1.113017063379733,-0.3709608311285208,-0.417447101089769,0.8697453240841855,0.5292769781329565,0.37611638812336595,-0.2937720583121436,1.6955832720916457,-0.009907505807591184
1.5421841819737894,0.07604405402029582,0.07604405402029582,-0.38768974828887964,-0.26538228027841837,-0.1655999845142399,-0.6530640043553863,0.20914993818809857,0.37682980982975517,-0.724480298499902,0.30932984504128513,0.2727873792300344,2.0200963738999866,0.15288348748059488,-0.2312820105763114,-1.1514372608047354,-0.29899483894726797,-0.3043703200754124,0.7285378499726151,0.5753601766728754,0.04857020710410624,-0.3217845501093494,0.9769082182877948,0.028846857979545296
0.7026186871862187,-0.016683007096854118,-0.016683007096854115,-0.41788961702006877,0.12003268569306291,0.06361426241875712,-0.6406725630621365,0.014223047414920597,-0.1012484181719912,0.754120297605168,0.14370810837443532,0.1404673951055002,1.655463387121674,-0.6379843660993624,-0.3976512427054773,-1.9547183378206485,0.282173839183326,0.4587512117662634,0.3995397612419895,0.2772478212371765,0.22807429788650072,0.6467429152258184,-0.6055797039146306,-0.20829585664390865
-2.104003904832103,0.5990638057714714,0.5990638057714716,0.33495319923462963,-0.3885344202666474,-0.5532526139625816,1.0444322937592314,0.012483668633514775,0.3649417486807384,0.19013921063005162,0.13621400835326872,0.1333075151281294,-0.22492983337928238,0.9225913778586345,0.24822133462371357,1.396394225969875,0.3433733109301972,-0.03193927540772227,-0.286514099565022,-0.6858048408948622,1.0626004520582744,-0.1616993462399341,0.6883797027244115,-0.012651521720153464
0.03512189226319638,0.034651192921974355,0.034651192921974334,-0.2677669929308506,0.05144965992178681,0.0006287971797196684,-0.05851193063590699,0.07824426412395494,0.0024755702811212832,-1.9238788344202935,-0.08509534560005043,-0.09752904435017434,-0.034475955589409774,-0.01640856465342975,0.07412302495463255,-0.3475473065171462,-0.0023032551716101095,0.003764532997873126,0.21876226853890218,0.1538341463287693,0.07113949546969205,0.46668917440673,0.3971474330266084,-0.00872882332725358
-0.4670866370343449,-0.05415221045405182,-0.05415221045405184,-1.4983390038335647,-0.4161379971507405,-0.14917722549404608,1.0602362602856938,-0.05462412862217289,0.34763613542027205,0.05672045184091843,0.8554498685395308,0.8592264016452803,-1.2271408486628836,-0.17616492098438036,-0.8847684286463672,0.5229515364252306,0.629637554387472,0.590314278432211,-0.32110616851667934,1.310269345217279,-0.23936071223848454,-0.4782029170762951,-0.6678821128054244,-0.2276536066194313
-1.3469126235769036,0.0625284066020121,0.06252840660201209,1.7461424378688577,-0.08882162969809601,-0.07905236481510548,-1.6649667791500615,0.1386007146519844,0.16974004492010447,1.4113250070784655,0.005831177847507009,-0.01715816580643262,0.7020301860975992,-0.07294965188560198,-0.03539826510186703,-0.6080358446255845,-0.08374705337627007,-0.045035457497076964,0.5221578351629304,-1.0019253309095166,0.18200084340041156,0.4911775935404354,-0.31915637504156136,-0.10377169476536265
0.07857719975057406,0.025428222831837096,0.02542822283183711,0.3427015350219766,-0.09339938147587061,-0.05743103905823314,1.020237041998777,0.10533779780274447,0.15279676097106434,-0.8739246697443155,-0.08031486520526779,-0.09726492520074642,-0.7997100526683968,-0.36269618519168295,-0.07215601700159674,-0.40256033578169076,-0.014330467105550112,0.11395234070745675,-0.3271235200885053,-0.875055834142363,-0.19081753459330503,-0.3567060347595833,-0.3103986230812479,-0.020381324485614055
0.8218170827555559,-0.561288551172028,-0.561288551172028,-1.2159859237212696,0.8323852497503388,0.7250985934347057,1.2113272936154658,0.25636016010097634,-0.6018345704192228,-0.7736926030783211,-1.21217016319335,-1.2471584092804995,-1.6763229097785617,0.12484369591688907,1.2026406344320881,-0.061655578505285934,-1.2431493627031776,-1.0880521211539942,-0.8194508838948346,0.9565362063823771,0.25719083440589424,-0.1439947597674975,-0.09188020633153336,-0.014161591091401334
