Time,Joint Name,Position,Velocity,Acceleration,Effort
127.732,ur5_wrist_2_joint,-1.5605014788025473,1.1156811473882637e-07,0.0003214487719700282,0.0173216146897316
127.732,ur5_wrist_3_joint,0.0580431106570928,1.4079494390698888e-05,0.0005587170510384024,2.5406764844839454e-06
127.757,ur5_elbow_joint,0.8206923333835832,8.112861846528261e-09,3.2451447386113045e-07,-21.4641372837347
127.757,ur5_shoulder_lift_joint,-0.680538985414942,-5.432920569791813e-07,-2.2056196753028383e-05,-54.88788887335089
127.757,ur5_shoulder_pan_joint,0.0213873986003347,1.4058774125148292e-10,2.1737305788817314e-05,-0.0001308179174339
127.757,ur5_wrist_1_joint,-1.7247024778490625,-7.923801053051044e-06,-0.00031695766563169184,-2.46669663196454
127.757,ur5_wrist_2_joint,-1.560501475964637,1.153146245497628e-07,0.0003215646271040322,0.0173216232442427
127.757,ur5_wrist_3_joint,0.0580434621499694,1.40414714219571e-05,0.0005570462718962934,2.5291736773329182e-06
127.781,ur5_elbow_joint,0.8206923335759351,8.111511123294552e-09,3.244604449317821e-07,-21.46413766841571
127.781,ur5_shoulder_lift_joint,-0.6805389984447023,-5.432907944888094e-07,-2.2056092224484157e-05,-54.88788888651494
127.781,ur5_shoulder_pan_joint,0.0213873986011847,1.4057731229535442e-10,2.1737254872044187e-05,-0.0001308187915258
127.781,ur5_wrist_1_joint,-1.7247026680210735,-7.923424490807183e-06,-0.0003169426027247791,-2.466696980223784
127.781,ur5_wrist_2_joint,-1.5605014732421871,1.1530900915707406e-07,0.0003215493399985702,0.0173216269580889
127.781,ur5_wrist_3_joint,0.0580437987552606,1.4007667640580158e-05,0.0005556943452569233,2.518432372574187e-06
127.805,ur5_elbow_joint,0.8206923337682577,8.110485843612413e-09,3.2441943374449654e-07,-21.464138053039523
127.805,ur5_shoulder_lift_joint,-0.6805390114744325,-5.432896119582172e-07,-2.2056003912073184e-05,-54.88788889963523
127.805,ur5_shoulder_pan_joint,0.0213873986020356,1.4048208851299615e-10,2.173720376186921e-05,-0.0001308196580928
127.805,ur5_wrist_1_joint,-1.724702858184049,-7.923048162984125e-06,-0.0003169275458029055,-2.466697328435374
127.805,ur5_wrist_2_joint,-1.5605014705198688,1.153034355262578e-07,0.00032153406394041525,0.0173216306728936
127.805,ur5_wrist_3_joint,0.0580441345502782,1.3973945238885288e-05,0.0005543456721343612,2.5077172669596946e-06
127.83,ur5_elbow_joint,0.8206923339684655,7.914231492138442e-09,3.165692596855377e-07,-21.46413845772283
127.83,ur5_shoulder_lift_joint,-0.6805390250466514,-5.425188279533301e-07,-2.2017322377818738e-05,-54.88788875558405
127.83,ur5_shoulder_pan_joint,0.0213873986028136,-6.999960019096849e-11,2.1697953134125563e-05,-0.0001308630680652
127.83,ur5_wrist_1_joint,-1.7247030562611023,-7.923113891494573e-06,-0.0003169217556757752,-2.46669769168014
127.83,ur5_wrist_2_joint,-1.5605014676861415,1.115452546856444e-07,0.0003213863658472087,0.0173216298549041
127.83,ur5_wrist_3_joint,0.0580444834786009,1.3941627948764206e-05,0.0005532033077631424,2.4968695037663266e-06
127.854,ur5_elbow_joint,0.8206923341607304,7.913046764646136e-09,3.1652187058584545e-07,-21.46413884222522
127.854,ur5_shoulder_lift_joint,-0.6805390380763194,-5.425175618169182e-07,-2.2017224343262574e-05,-54.8878887687204
127.854,ur5_shoulder_pan_joint,0.0213873986036619,-7.006481117656988e-11,2.1697899880229664e-05,-0.0001308639226073
127.854,ur5_wrist_1_joint,-1.7247032464056335,-7.922737453051324e-06,-0.0003169066955296059,-2.466698039797246
127.854,ur5_wrist_2_joint,-1.560501464964097,1.1153952292434959e-07,0.0003213710790390269,0.0173216335726209
127.854,ur5_wrist_3_joint,0.0580448176253618,1.390807106241498e-05,0.0005518612615796252,2.4862076977313108e-06
127.879,ur5_elbow_joint,0.8206923343610733,8.106423697539552e-09,3.242569479015821e-07,-21.464139238604112
127.879,ur5_shoulder_lift_joint,-0.6805390516492436,-5.432855335848497e-07,-2.205567829129557e-05,-54.88788894007247
127.879,ur5_shoulder_pan_joint,0.0213873986046504,1.4036415733166118e-10,2.1737035909687254e-05,-0.0001308222871736
127.879,ur5_wrist_1_joint,-1.7247034444630174,-7.921887125024422e-06,-0.0003168810995672701,-2.4666984017983
127.879,ur5_wrist_2_joint,-1.5605014621269024,1.1528612421007644e-07,0.0003214869299693799,0.0173216421392245
127.879,ur5_wrist_3_joint,0.058045164838246,1.3870477937843449e-05,0.0005502076725453349,2.4748433107633344e-06
127.903,ur5_elbow_joint,0.8206923345532795,8.105483461151799e-09,3.2421933844607196e-07,-21.464139622993223
127.903,ur5_shoulder_lift_joint,-0.6805390646788494,-5.432843361884175e-07,-2.205559278598277e-05,-54.887888953190654
127.903,ur5_shoulder_pan_joint,0.0213873986054968,1.4032585106273512e-10,2.173698648157921e-05,-0.000130823145683
127.903,ur5_wrist_1_joint,-1.724703634589103,-7.921511009843011e-06,-0.00031686605342776293,-2.4666987498212376
127.903,ur5_wrist_2_joint,-1.560501459405133,1.1528057444294143e-07,0.00032147166337143806,0.0173216458614523
127.903,ur5_wrist_3_joint,0.0580454973448407,1.3837085763367204e-05,0.0005488722075569705,2.464234554748483e-06
127.927,ur5_elbow_joint,0.8206923347454573,8.104047507164408e-09,3.241619002865763e-07,-21.4641400073281
127.927,ur5_shoulder_lift_joint,-0.680539077708425,-5.43282961672361e-07,-2.2055480367181015e-05,-54.88788896627885
127.927,ur5_shoulder_pan_joint,0.0213873986063415,1.4027095334686676e-10,2.1736929305028312e-05,-0.0001308239808818
127.927,ur5_wrist_1_joint,-1.7247038247061557,-7.921134339607297e-06,-0.00031685098442242577,-2.46669909779789
127.927,ur5_wrist_2_joint,-1.5605014566834958,1.152749979663523e-07,0.00032145637350294593,0.0173216495847459
127.927,ur5_wrist_3_joint,0.0580458290510277,1.380377397866794e-05,0.0005475399592280635,2.4536516904306483e-06
127.952,ur5_elbow_joint,0.8206923349455142,7.908118016088092e-09,3.163247206435237e-07,-21.464140411707064
127.952,ur5_shoulder_lift_joint,-0.6805390912804841,-5.425122938806889e-07,-2.2016816475871078e-05,-54.88788882218221
127.952,ur5_shoulder_pan_joint,0.0213873986071142,-7.020438516148307e-11,2.1697683579821094e-05,-0.0001308673712992
127.952,ur5_wrist_1_joint,-1.7247040227353754,-7.921200442504304e-06,-0.00031684520952476565,-2.466699460797818
127.952,ur5_wrist_2_joint,-1.560501453850477,1.1151659934051716e-07,0.00032130868167379285,0.0173216487749302
127.952,ur5_wrist_3_joint,0.0580461737306174,1.3771883356495494e-05,0.000546414670286199,2.442941344153378e-06
127.976,ur5_elbow_joint,0.8206923351376343,7.906900516750132e-09,3.1627602067000527e-07,-21.46414079593072
127.976,ur5_shoulder_lift_joint,-0.6805391043099958,-5.42511115248911e-07,-2.2016720630626445e-05,-54.88788883525306
127.976,ur5_shoulder_pan_joint,0.0213873986079571,-7.024890501491281e-11,2.1697634653755845e-05,-0.0001308681957112
127.976,ur5_wrist_1_joint,-1.724704212833986,-7.920824005596517e-06,-0.00031683015026766006,-2.466699808680054
127.976,ur5_wrist_2_joint,-1.5605014511291175,1.1151116562919157e-07,0.0003212934068490283,0.0173216525033803
127.976,ur5_wrist_3_joint,0.058046503808617,1.37387351194325e-05,0.0005450889581521323,2.4324111396725845e-06
128.001,ur5_elbow_joint,0.8206923353378262,8.100758094950881e-09,3.2403032379803525e-07,-21.46414119200301
128.001,ur5_shoulder_lift_joint,-0.6805391178827582,-5.432792744766076e-07,-2.2055201302862337e-05,-54.88788900658288
128.001,ur5_shoulder_pan_joint,0.0213873986089403,1.4022242147541087e-10,2.173677987592332e-05,-0.0001308265657617
128.001,ur5_wrist_1_joint,-1.724704410843536,-7.919974123433035e-06,-0.0003168045738341804,-2.466700170436738
128.001,ur5_wrist_2_joint,-1.5605014482926318,1.1525783544739655e-07,0.0003214092783552172,0.0173216610787885
128.001,ur5_wrist_3_joint,0.0580468467936237,1.370156652328313e-05,0.0005434523475134293,2.4211834645242693e-06
128.025,ur5_elbow_joint,0.8206923355298885,8.099632070735207e-09,3.2398528282940827e-07,-21.464141576102072
128.025,ur5_shoulder_lift_joint,-0.6805391309122095,-5.432779331225312e-07,-2.2055102607730656e-05,-54.88788901965553
128.025,ur5_shoulder_pan_joint,0.0213873986097814,1.4015374001367432e-10,2.1736723474501793e-05,-0.0001308273846717
128.025,ur5_wrist_1_joint,-1.7247046009237046,-7.919597897548657e-06,-0.0003167895220515468,-2.4667005182257262
128.025,ur5_wrist_2_joint,-1.5605014455715454,1.1525230056848127e-07,0.0003213940079246855,0.01732166481062
128.025,ur5_wrist_3_joint,0.0580471752514295,1.3668580973089471e-05,0.0005421331469008396,2.4107056534713024e-06
128.049,ur5_elbow_joint,0.8206923357219207,8.098308565326177e-09,3.2393234261304707e-07,-21.464141960150297
128.049,ur5_shoulder_lift_joint,-0.6805391439416324,-5.432766336474331e-07,-2.2054997688510372e-05,-54.88788903267349
128.049,ur5_shoulder_pan_joint,0.0213873986106225,1.4003547763760427e-10,2.173666676500283e-05,-0.0001308281948362
128.049,ur5_wrist_1_joint,-1.7247047909948403,-7.919221494020312e-06,-0.00031677446117991796,-2.466700865969931
128.049,ur5_wrist_2_joint,-1.560501442850592,1.1524674949279842e-07,0.0003213787297405244,0.0173216685437364
128.049,ur5_wrist_3_joint,0.0580475029185745,1.3635674786518838e-05,0.0005408171214810416,2.4002534099792154e-06
128.074,ur5_elbow_joint,0.8206923359218283,7.902027681252723e-09,3.160811072501089e-07,-21.46414236422808
128.074,ur5_shoulder_lift_joint,-0.680539157513528,-5.425059074827189e-07,-2.2016317406558865e-05,-54.88788888854175
128.074,ur5_shoulder_pan_joint,0.0213873986113908,-7.038885455814018e-11,2.169742074512643e-05,-0.0001308715722859
128.074,ur5_wrist_1_joint,-1.7247049889762298,-7.919287142745856e-06,-0.0003167686701556519,-2.466701228727012
128.074,ur5_wrist_2_joint,-1.5605014400182844,1.1148827451799673e-07,0.0003212310166905541,0.0173216677435235
128.074,ur5_wrist_3_joint,0.0580478434011677,1.360420573613546e-05,0.0005397086984646985,2.3896787898382977e-06
128.098,ur5_elbow_joint,0.8206923361138037,7.900936974591416e-09,3.1603747898365664e-07,-21.464142748159134
128.098,ur5_shoulder_lift_joint,-0.6805391705428869,-5.425047236683089e-07,-2.201622642571601e-05,-54.88788890159999
128.098,ur5_shoulder_pan_joint,0.0213873986122301,-7.043915333975633e-11,2.169737138059876e-05,-0.0001308724053375
128.098,ur5_wrist_1_joint,-1.724705179028927,-7.918911020830056e-06,-0.0003167536232670686,-2.466701576376477
128.098,ur5_wrist_2_joint,-1.5605014372976065,1.1148279946632693e-07,0.00032121575281185535,0.0173216714804549
128.098,ur5_wrist_3_joint,0.0580481694599512,1.3571461060754518e-05,0.0005383991304515276,2.379278568136493e-06
128.122,ur5_elbow_joint,0.8206923363057523,7.899741584082022e-09,3.159896633632809e-07,-21.46414313204224
128.122,ur5_shoulder_lift_joint,-0.6805391835722157,-5.42503396232687e-07,-2.201612551267076e-05,-54.8878889145759
128.122,ur5_shoulder_pan_joint,0.0213873986130668,-7.043427445279667e-11,2.1697318478329367e-05,-0.0001308732034747
128.122,ur5_wrist_1_joint,-1.724705369072593,-7.918534662385218e-06,-0.0003167385691244306,-2.466701923981352
128.122,ur5_wrist_2_joint,-1.5605014345770591,1.1147715042216873e-07,0.0003212004725122954,0.0173216752180555
128.122,ur5_wrist_3_joint,0.0580484947338479,1.3538795252976813e-05,0.0005370927241021857,2.368903735552252e-06
128.147,ur5_elbow_joint,0.8206923365057648,8.093524205212035e-09,3.237409682084814e-07,-21.4641435277464
128.147,ur5_shoulder_lift_joint,-0.6805391971447845,-5.432714649767779e-07,-2.20545995672796e-05,-54.88788908589963
128.147,ur5_shoulder_pan_joint,0.0213873986140438,1.399526686535053e-10,2.1736456705817258e-05,-0.0001308315419401
128.147,ur5_wrist_1_joint,-1.7247055670249107,-7.917684761454313e-06,-0.0003167129885649187,-2.4667022854491587
128.147,ur5_wrist_2_joint,-1.5605014317414243,1.1522390303604025e-07,0.0003213163465796141,0.0173216838052037
128.147,ur5_wrist_3_joint,0.0580488327268771,1.350212794792582e-05,0.0005354761617955911,2.357837513564645e-06
128.171,ur5_elbow_joint,0.8206923366976548,8.092231432781063e-09,3.2368925731124253e-07,-21.464143911507215
128.171,ur5_shoulder_lift_joint,-0.6805392101740511,-5.432701862278239e-07,-2.2054496706424197e-05,-54.8878890989205
128.171,ur5_shoulder_pan_joint,0.0213873986148787,1.399523486078651e-10,2.173640554305727e-05,-0.0001308323506999
128.171,ur5_wrist_1_joint,-1.7247057570501385,-7.917308435095466e-06,-0.0003166979354977629,-2.466702632960622
128.171,ur5_wrist_2_joint,-1.5605014290211532,1.1521827257406419e-07,0.00032130106830678115,0.017321687547054
128.171,ur5_wrist_3_joint,0.0580491564041611,1.3469622488342042e-05,0.0005341761686307191,2.347514301442789e-06
128.196,ur5_elbow_joint,0.820692336897415,7.896107296686549e-09,3.1584429186746196e-07,-21.46414431528959
128.196,ur5_shoulder_lift_joint,-0.6805392237457886,-5.424994710855952e-07,-2.201582313529127e-05,-54.88788895470336
128.196,ur5_shoulder_pan_joint,0.0213873986156425,-7.061496975244127e-11,2.1697154244633707e-05,-0.0001308757033798
128.196,ur5_wrist_1_joint,-1.72470595498371,-7.917374406974944e-06,-0.00031669215168020766,-2.466702995477362
128.196,ur5_wrist_2_joint,-1.560501426189557,1.1145984580974418e-07,0.00032115337011138747,0.017321686756595
128.196,ur5_wrist_3_joint,0.058049492740861,1.3438569786772342e-05,0.0005330843976385039,2.3370737697285844e-06
128.22,ur5_elbow_joint,0.8206923370892483,7.895019539655591e-09,3.1580078158622365e-07,-21.464144698941457
128.22,ur5_shoulder_lift_joint,-0.680539236774993,-5.424981679340458e-07,-2.2015727498948055e-05,-54.8878889676843
128.22,ur5_shoulder_pan_joint,0.0213873986164765,-7.062926355619234e-11,2.1697101546819584e-05,-0.0001308764908716
128.22,ur5_wrist_1_joint,-1.7247061449905008,-7.916998200823851e-06,-0.0003166771028624118,-2.4667033428963205
128.22,ur5_wrist_2_joint,-1.5605014234695602,1.1145433265993061e-07,0.00032113810133935125,0.0173216905028602
128.22,ur5_wrist_3_joint,0.0580498148293679,1.3406223845619929e-05,0.0005317907805183999,2.326801949100495e-06
128.244,ur5_elbow_joint,0.820692337281054,7.893761791895957e-09,3.157504716758383e-07,-21.464145082534245
128.244,ur5_shoulder_lift_joint,-0.6805392498041654,-5.424969385441871e-07,-2.201562801344332e-05,-54.88788898065663
128.244,ur5_shoulder_pan_joint,0.0213873986173096,-7.075792484605313e-11,2.169704722477364e-05,-0.0001308772837094
128.244,ur5_wrist_1_joint,-1.7247063349882603,-7.916621863335569e-06,-0.0003166620442164289,-2.466703690270874
128.244,ur5_wrist_2_joint,-1.560501420749695,1.1144878720567445e-07,0.00032112282602164975,0.0173216942494928
128.244,ur5_wrist_3_joint,0.0580501361425467,1.3373955757093616e-05,0.0005305002787955176,2.3165552014864163e-06
128.269,ur5_elbow_joint,0.8206923374809199,8.087541815589061e-09,3.2350167262356245e-07,-21.464145477960763
128.269,ur5_shoulder_lift_joint,-0.6805392633765761,-5.432650233531072e-07,-2.205410260674785e-05,-54.8878891518682
128.269,ur5_shoulder_pan_joint,0.0213873986182822,1.3976517895940563e-10,2.1736191541282662e-05,-0.0001308355862298
128.269,ur5_wrist_1_joint,-1.724706532892764,-7.915772078025399e-06,-0.00031663647372817433,-2.466704051498972
128.269,ur5_wrist_2_joint,-1.5605014179147716,1.151954472852304e-07,0.00032123870101242514,0.0173217028463592
128.269,ur5_wrist_3_joint,0.0580504700199648,1.3337701851047152e-05,0.0005289002561504768,2.3056220797725696e-06
128.293,ur5_elbow_joint,0.8206923376726687,8.086426034825939e-09,3.2345704139303755e-07,-21.46414586143218
128.293,ur5_shoulder_lift_joint,-0.6805392764056881,-5.432637712976159e-07,-2.2054007893297672e-05,-54.887889164851806
128.293,ur5_shoulder_pan_joint,0.0213873986191135,1.3969541582504495e-10,2.1736138668537634e-05,-0.0001308363938685
128.293,ur5_wrist_1_joint,-1.7247067228720905,-7.915395802268955e-06,-0.0003166214199073912,-2.466704398780976
128.293,ur5_wrist_2_joint,-1.5605014151951817,1.1518972786971205e-07,0.00032122342120554666,0.0173217065976259
128.293,ur5_wrist_3_joint,0.0580507897559705,1.3305592112660264e-05,0.0005276160953916221,2.2954263277728163e-06
128.318,ur5_elbow_joint,0.8206923378722797,7.890311446579344e-09,3.1561245786317377e-07,-21.46414626492244
128.318,ur5_shoulder_lift_joint,-0.6805392899772622,-5.424930429658313e-07,-2.2015334176496423e-05,-54.88788902059493
128.318,ur5_shoulder_pan_joint,0.021387398619872,-7.078338632968753e-11,2.169689038318006e-05,-0.0001308797156304
128.318,ur5_wrist_1_joint,-1.724706920757848,-7.915462097959377e-06,-0.0003166156525829219,-2.466704761058326
128.318,ur5_wrist_2_joint,-1.5605014123642942,1.1143154932593785e-07,0.00032107574589141264,0.0173217058159787
128.318,ur5_wrist_3_joint,0.058051121997261,1.3274950700918364e-05,0.000526540766063697,2.28511825979468e-06
128.342,ur5_elbow_joint,0.8206923380639717,7.889124958808049e-09,3.1556499835232195e-07,-21.464146648283464
128.342,ur5_shoulder_lift_joint,-0.680539303006312,-5.424917726346872e-07,-2.201523590373981e-05,-54.88788903355695
128.342,ur5_shoulder_pan_joint,0.0213873986207007,-7.083983549905029e-11,2.1696837311967527e-05,-0.0001308804836272
128.342,ur5_wrist_1_joint,-1.7247071107187395,-7.915085673523707e-06,-0.0003166005933475283,-2.466705108249447
128.342,ur5_wrist_2_joint,-1.5605014096449752,1.1142590481199568e-07,0.00032106046313342806,0.0173217095693529
128.342,ur5_wrist_3_joint,0.058051440163835,1.3242998627691703e-05,0.0005252629089151883,2.274973278563944e-06
128.366,ur5_elbow_joint,0.820692338255637,7.887962308430549e-09,3.1551849233722197e-07,-21.464147031594518
128.366,ur5_shoulder_lift_joint,-0.6805393160353317,-5.42490485229239e-07,-2.201513790150678e-05,-54.88788904649136
128.366,ur5_shoulder_pan_joint,0.0213873986215284,-7.08758272239033e-11,2.16967843760806e-05,-0.0001308812664304
128.366,ur5_wrist_1_joint,-1.7247073006706035,-7.914709754115336e-06,-0.00031658555513152444,-2.466705455395458
128.366,ur5_wrist_2_joint,-1.560501406925794,1.1142021283671041e-07,0.0003210451986780818,0.0173217133259698
128.366,ur5_wrist_3_joint,0.0580517575645211,1.3211123506746394e-05,0.0005239881317563873,2.264853067929931e-06
128.391,ur5_elbow_joint,0.8206923384553564,8.081786900194082e-09,3.232714760077633e-07,-21.464147426716707
128.391,ur5_shoulder_lift_joint,-0.6805393296075808,-5.432586115384932e-07,-2.205361593754749e-05,-54.88788921770893
128.391,ur5_shoulder_pan_joint,0.0213873986224957,1.3956860096134572e-10,2.1735927205578183e-05,-0.0001308395531568
128.391,ur5_wrist_1_joint,-1.724707498527298,-7.91385980142994e-06,-0.00031655997480123604,-2.4667058163860465
128.391,ur5_wrist_2_joint,-1.5605014040915774,1.1516707126934837e-07,0.0003211610749079715,0.0173217219310058
128.391,ur5_wrist_3_joint,0.0580520873764411,1.3175277813194357e-05,0.0005224044296770003,2.254051423607102e-06
128.415,ur5_elbow_joint,0.8206923386469649,8.080467792377885e-09,3.232187116951154e-07,-21.464147809916582
128.415,ur5_shoulder_lift_joint,-0.6805393426365365,-5.432573282284556e-07,-2.205351184083334e-05,-54.88788923059688
128.415,ur5_shoulder_pan_joint,0.0213873986233217,1.3960906962825835e-10,2.1735877491923353e-05,-0.0001308403337266
128.415,ur5_wrist_1_joint,-1.7247076884607306,-7.91348362690902e-06,-0.0003165449294391459,-2.4667061634408447
128.415,ur5_wrist_2_joint,-1.5605014013726706,1.151614531183605e-07,0.0003211458032010952,0.0173217256916261
128.415,ur5_wrist_3_joint,0.0580524032191611,1.3143559152397636e-05,0.000521135907971171,2.2439815785867845e-06
128.44,ur5_elbow_joint,0.8206923388464302,7.884404219914982e-09,3.1537616879659926e-07,-21.46414821311648
128.44,ur5_shoulder_lift_joint,-0.6805393562079507,-5.424865757368814e-07,-2.2014839198271854e-05,-54.887889086292745
128.44,ur5_shoulder_pan_joint,0.0213873986240766,-7.101720608061556e-11,2.1696622341232032e-05,-0.0001308836393644
128.44,ur5_wrist_1_joint,-1.7247078862986829,-7.9135497511207e-06,-0.00031653914935658473,-2.466706525481054
128.44,ur5_wrist_2_joint,-1.5605013985424936,1.114030997267935e-07,0.0003209981140338997,0.0173217249191941
128.44,ur5_wrist_3_joint,0.0580527314149108,1.3113324019955125e-05,0.0005200768368091332,2.2338043341386093e-06
128.464,ur5_elbow_joint,0.8206923390379828,7.883189876844129e-09,3.1532759507376515e-07,-21.464148596203238
128.464,ur5_shoulder_lift_joint,-0.6805393692368478,-5.424852592258499e-07,-2.201473796410776e-05,-54.887889099185685
128.464,ur5_shoulder_pan_joint,0.0213873986249018,-7.094942049916029e-11,2.1696572392214027e-05,-0.000130884395445
128.464,ur5_wrist_1_joint,-1.724708076213684,-7.913173708547228e-06,-0.00031652411036506913,-2.466706872444322
128.464,ur5_wrist_2_joint,-1.5605013958238576,1.1139750026617313e-07,0.00032098284835253604,0.0173217286828489
128.464,ur5_wrist_3_joint,0.05805304570731,1.3081761076939273e-05,0.0005188145430669239,2.223784637881475e-06
128.488,ur5_elbow_joint,0.8206923392295087,7.882333374142745e-09,3.152933349657098e-07,-21.464148979231
128.488,ur5_shoulder_lift_joint,-0.6805393822657129,-5.424840862361457e-07,-2.2014656784411535e-05,-54.88788911211002
128.488,ur5_shoulder_pan_joint,0.0213873986257251,-7.110636576696219e-11,2.169651919481515e-05,-0.000130885161624
128.488,ur5_wrist_1_joint,-1.724708266119659,-7.912797734267693e-06,-0.00031650906511607706,-2.466707219363582
128.488,ur5_wrist_2_joint,-1.5605013931053566,1.1139181070120193e-07,0.00032096758179875584,0.017321732447867
128.488,ur5_wrist_3_joint,0.0580533592431464,1.305027399703416e-05,0.0005175552874533183,2.213789411034913e-06
128.513,ur5_elbow_joint,0.8206923394290833,8.07600790309517e-09,3.2304031612380683e-07,-21.46414937407108
