Time,Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z
162.68,0.7703349014385601,0.9883808104121738,8.090803383122978,-0.00693368284824649,0.011613186919575686,0.0003469856003743638
162.701,0.7703366794391093,0.9883808666385012,8.09080333297499,-0.006933682439942585,0.01161321054204296,0.00034698580096173423
162.725,0.7703384573389809,0.988380922866835,8.090803282825947,-0.006933682028875836,0.011613234163277992,0.0003469860013032931
162.749,0.7703402351940668,0.98838097909827,8.090803232697924,-0.006933681621528592,0.011613257783887334,0.00034698620158189373
162.773,0.7703420129405889,0.9883810353271908,8.090803182560242,-0.0069336812125483805,0.011613281402917909,0.0003469864013066376
162.797,0.7703437905700855,0.9883810915621448,8.090803132446556,-0.0069336808020646285,0.011613305020311058,0.00034698660096594224
162.821,0.7703455681467339,0.9883811477853228,8.090803082321079,-0.006933680397767852,0.011613328637053057,0.0003469868005734011
162.845,0.770347345663781,0.9883812040039442,8.090803032133824,-0.006933679986487168,0.011613352253263546,0.0003469869998573814
162.869,0.7703491230358025,0.9883812602335083,8.090802982071581,-0.006933679579102082,0.011613375866863881,0.0003469871992908641
162.893,0.7703509003525768,0.9883813164672062,8.09080293189599,-0.006933679172737888,0.011613399480755366,0.0003469873983989698
162.917,0.7703526775882699,0.9883813726762991,8.090802881707589,-0.006933678763405547,0.011613423092771368,0.00034698759681294183
162.941,0.7703544547076727,0.9883814289068813,8.090802831632844,-0.0069336783563430995,0.011613446703667008,0.0003469877955879619
162.965,0.7703562317716666,0.9883814851329721,8.09080278147258,-0.0069336779462593505,0.011613470313700549,0.0003469879937953549
162.989,0.7703580087344661,0.9883815413590809,8.09080273137675,-0.006933677540910812,0.011613493922060177,0.00034698819218514443
163.013,0.7703597855947841,0.9883815975793899,8.090802681243797,-0.006933677134829171,0.01161351752947199,0.00034698839057883957
163.037,0.7703615623871441,0.9883816538069096,8.090802631100535,-0.006933676725095471,0.011613541135746823,0.00034698858815788113
163.061,0.7703633390841993,0.9883817100324985,8.090802581012989,-0.006933676316673548,0.011613564740946084,0.0003469887855598615
163.085,0.7703651157020472,0.9883817662482921,8.090802530869905,-0.0069336759090285836,0.011613588345089847,0.0003469889833316717
163.109,0.7703668922229591,0.988381822478421,8.09080248077065,-0.006933675500146304,0.01161361194771142,0.00034698918043089437
163.133,0.7703686686759765,0.9883818786938585,8.090802430601235,-0.006933675093091626,0.011613635549722121,0.0003469893776117865
163.157,0.7703704450219967,0.9883819349173453,8.090802380482378,-0.006933674686704798,0.011613659150273369,0.0003469895746436774
163.181,0.7703722213061144,0.988381991143463,8.090802330334023,-0.006933674278337809,0.011613682749738646,0.0003469897709596603
163.205,0.7703739974921413,0.9883820473525142,8.09080228025359,-0.0069336738715991405,0.011613706347835541,0.0003469899678147771
163.229,0.7703757735670193,0.9883821035687419,8.090802230114493,-0.006933673467190446,0.01161372994485829,0.00034699016434202034
163.253,0.7703775495984536,0.988382159793201,8.0908021800085,-0.006933673058359934,0.011613753540944604,0.00034699036053329
163.277,0.7703793255074566,0.988382216020482,8.09080212988575,-0.006933672650437691,0.011613777135891873,0.0003469905565322908
163.301,0.7703811013576223,0.988382272230869,8.090802079758596,-0.006933672245181555,0.011613800729158446,0.00034699075217532933
163.325,0.7703828770747148,0.9883823284517894,8.090802029672188,-0.006933671838399227,0.011613824321874175,0.0003469909479127847
163.349,0.7703846527647555,0.9883823846668538,8.090801979549198,-0.006933671429482961,0.011613847913146654,0.0003469911431570025
163.373,0.7703864283384889,0.9883824408806723,8.090801929426144,-0.0069336710253703636,0.011613871503575112,0.00034699133876388234
163.397,0.7703882038434935,0.9883824970895246,8.090801879335295,-0.006933670621123779,0.011613895092795947,0.00034699153387278474
163.421,0.7703899792530369,0.988382553309014,8.090801829166006,-0.0069336702133384175,0.011613918680794066,0.0003469917286998604
163.445,0.7703917545373745,0.9883826095202166,8.090801779114384,-0.006933669809233499,0.01161394226677216,0.00034699192337955776
163.469,0.7703935297961235,0.9883826657428919,8.09080172898417,-0.006933669401325103,0.011613965853064947,0.00034699211789159727
163.497,0.7703953049407763,0.9883827219460819,8.090801678869544,-0.006933668995773073,0.011613989437666256,0.00034699231246101395
163.517,0.7703970800155341,0.9883827781530101,8.090801628742943,-0.0069336685903395945,0.011614013020968914,0.0003469925065786121
163.541,0.7703988549473237,0.9883828343719239,8.090801578650542,-0.006933668187880924,0.01161403660287711,0.0003469927008451193
163.565,0.7704006298923929,0.9883828905686063,8.0908015284694,-0.006933667779308113,0.011614060184500867,0.0003469928944511548
163.589,0.7704024046681434,0.988382946787628,8.09080147839482,-0.00693366737188808,0.011614083764058704,0.00034699308821449563
163.613,0.7704041793783987,0.9883830030035887,8.0908014283358,-0.006933666966538936,0.011614107342742467,0.00034699328171719306
163.637,0.7704059539982939,0.9883830592192793,8.090801378241979,-0.006933666561837864,0.011614130919912705,0.0003469934748861781
163.661,0.7704077285610396,0.9883831154259689,8.090801328123682,-0.006933666153888065,0.011614154496857215,0.0003469936681606129
163.685,0.7704095030069487,0.9883831716324586,8.090801278059715,-0.006933665749010062,0.011614178071736448,0.00034699386099794533
163.709,0.7704112773896689,0.9883832278302682,8.09080122792939,-0.00693366534351196,0.011614201646141666,0.00034699405380565925
163.733,0.7704130516703447,0.9883832840436659,8.090801177795958,-0.006933664935892786,0.011614225219308012,0.00034699424613043775
163.757,0.7704148258427306,0.988383340250022,8.09080112772647,-0.0069336645344233935,0.011614248790884619,0.00034699443907831244
