Time,Joint Name,Position,Velocity,Effort
319.027,gripper_finger_joint,1.290504449968921e-07,0.00012905021152186406,0.0
319.027,gripper_robotiq_85_left_finger_tip_joint,4.666653170559698e-07,0.0,0.0
319.027,gripper_robotiq_85_left_inner_knuckle_joint,-2.9548801094847477e-06,-2.585452503928672e-07,0.0
319.027,gripper_robotiq_85_right_finger_tip_joint,6.839571149441781e-07,0.0,0.0
319.027,gripper_robotiq_85_right_inner_knuckle_joint,4.3689486100007e-06,2.5828257760735347e-07,0.0
319.027,gripper_robotiq_85_right_knuckle_joint,1.331134384940924e-07,2.5903875727732733e-07,0.0
319.027,sensor_measurment_joint,-6.285578431075578e-07,-1.0001490785462985e-10,0.0
319.027,ur5_elbow_joint,0.8776069472321977,-5.58876210397779e-06,-21.881357361819152
319.027,ur5_shoulder_lift_joint,-0.8441152403589589,-5.071193596037674e-07,-50.452707938643385
319.027,ur5_shoulder_pan_joint,-0.011301710793656383,4.701388043802611e-10,-0.00014658874054378684
319.027,ur5_wrist_1_joint,-1.7834996699274726,-1.2751257604611694e-05,-2.7064025256909763
319.027,ur5_wrist_2_joint,-1.5068097873602788,-5.246972440677965e-07,0.10664687083359944
319.027,ur5_wrist_3_joint,0.005715230405242799,0.00019908919211085704,6.191020066437076e-05
319.049,gripper_finger_joint,1.2905156054898725e-07,0.00012905132904025482,0.0
319.049,gripper_robotiq_85_left_finger_tip_joint,4.666658792729095e-07,0.0,0.0
319.049,gripper_robotiq_85_left_inner_knuckle_joint,-2.9548115101363237e-06,-2.5881600183744695e-07,0.0
319.049,gripper_robotiq_85_right_finger_tip_joint,6.839694792759587e-07,0.0,0.0
319.049,gripper_robotiq_85_right_inner_knuckle_joint,4.369002508219921e-06,2.585537987089681e-07,0.0
319.049,gripper_robotiq_85_right_knuckle_joint,1.331139696247874e-07,2.593081635884637e-07,0.0
319.049,sensor_measurment_joint,-6.285594649213522e-07,-9.99873053819135e-11,0.0
319.049,ur5_elbow_joint,0.877606813102271,-5.588709900857486e-06,-21.88135828545383
319.049,ur5_shoulder_lift_joint,-0.844115252529277,-5.071183269161142e-07,-50.452708188205136
319.049,ur5_shoulder_pan_joint,-0.011301710781849827,4.705652973985236e-10,-0.00014657109387044328
319.049,ur5_wrist_1_joint,-1.7834999759504768,-1.2750685738658069e-05,-2.706403271703302
319.049,ur5_wrist_2_joint,-1.506809799962186,-5.246725972339419e-07,0.10664683954646438
319.049,ur5_wrist_3_joint,0.005720002551111492,0.00019860994672892245,6.175618193877199e-05
319.074,gripper_finger_joint,1.2905247270822429e-07,0.00012905256730611213,0.0
319.074,gripper_robotiq_85_left_finger_tip_joint,-6.903067406582863e-07,0.0,0.0
319.074,gripper_robotiq_85_left_inner_knuckle_joint,3.479344337087298e-06,-2.5976522741170185e-07,0.0
319.074,gripper_robotiq_85_right_finger_tip_joint,-9.764781045973336e-07,0.0,0.0
319.074,gripper_robotiq_85_right_inner_knuckle_joint,-4.270156191310548e-06,2.595035077719129e-07,0.0
319.074,gripper_robotiq_85_right_knuckle_joint,1.3311434177154524e-07,2.602559887371667e-07,0.0
319.074,sensor_measurment_joint,-6.285611542367064e-07,-9.932847969964468e-11,0.0
319.074,ur5_elbow_joint,0.8776066733849222,-5.5886794979683925e-06,-21.881359247342616
319.074,ur5_shoulder_lift_joint,-0.8441152652066419,-5.070726842854807e-07,-50.45270843899922
319.074,ur5_shoulder_pan_joint,-0.01130171076951747,5.144444903244815e-10,-0.00014654398988585109
319.074,ur5_wrist_1_joint,-1.7835002947098513,-1.275008771168411e-05,-2.706404048280108
319.074,ur5_wrist_2_joint,-1.5068098130889283,-5.254362915997709e-07,0.10664680596969059
319.074,ur5_wrist_3_joint,0.005724961321334376,0.00019811182918739252,6.15961270638967e-05
319.098,gripper_finger_joint,1.290535820430705e-07,0.00012905367789453306,0.0
319.098,gripper_robotiq_85_left_finger_tip_joint,-6.903094700305701e-07,0.0,0.0
319.098,gripper_robotiq_85_left_inner_knuckle_joint,3.4792795986504643e-06,-2.600343589226158e-07,0.0
319.098,gripper_robotiq_85_right_finger_tip_joint,-9.764924726596291e-07,0.0,0.0
319.098,gripper_robotiq_85_right_inner_knuckle_joint,-4.270209958079363e-06,2.5977310686022643e-07,0.0
319.098,gripper_robotiq_85_right_knuckle_joint,1.3311486846134812e-07,2.605237818790085e-07,0.0
319.098,sensor_measurment_joint,-6.285627653923598e-07,-9.951541647619565e-11,0.0
319.098,ur5_elbow_joint,0.8776065392575623,-5.5886269957428e-06,-21.88136016955394
319.098,ur5_shoulder_lift_joint,-0.844115277376905,-5.070715475347997e-07,-50.45270868852136
319.098,ur5_shoulder_pan_joint,-0.011301710757687822,5.149270694175581e-10,-0.0001465264230955387
319.098,ur5_wrist_1_joint,-1.7835006007048495,-1.274951617612609e-05,-2.7064047933005573
319.098,ur5_wrist_2_joint,-1.506809825689615,-5.254116864741775e-07,0.1066467746890035
319.098,ur5_wrist_3_joint,0.005729710043040015,0.00019763493633633724,6.144286572691836e-05
319.122,gripper_finger_joint,1.2905468960155986e-07,0.00012905478545453814,0.0
319.122,gripper_robotiq_85_left_finger_tip_joint,-6.90312208284638e-07,0.0,0.0
319.122,gripper_robotiq_85_left_inner_knuckle_joint,3.4792150795937005e-06,-2.603033195984768e-07,0.0
319.122,gripper_robotiq_85_right_finger_tip_joint,-9.7650682651107e-07,0.0,0.0
319.122,gripper_robotiq_85_right_inner_knuckle_joint,-4.270263650241191e-06,2.6004253409281234e-07,0.0
