Time,Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z
265.585,1.5908679555086207,-0.7480309956964436,7.934210995467741,0.005239217143362999,0.021731528230319503,-0.0003327885530556359
265.608,1.5908692644044349,-0.7480309514227377,7.934210703921983,0.005239215951647948,0.02173154799032939,-0.00033278828689504037
265.632,1.5908705733106827,-0.7480309070833306,7.9342104123224,0.005239214759695099,0.021731567750118853,-0.00033278802225975566
265.656,1.5908718821097458,-0.7480308626922174,7.934210120771912,0.005239213569063116,0.021731587508110353,-0.0003327877586583038
265.68,1.5908731908853142,-0.7480308182315221,7.934209829253961,0.005239212376492941,0.021731607265518295,-0.00033278749662889596
265.704,1.5908744996354744,-0.748030773724743,7.934209537733093,0.005239211178955929,0.021731627020903095,-0.0003327872351911687
265.728,1.5908758082732144,-0.7480307291347825,7.9342092462430065,0.005239209988801436,0.02173164677522059,-0.00033278697554277694
265.752,1.5908771169200784,-0.7480306845020903,7.9342089547951415,0.0052392087944686735,0.021731666528688343,-0.00033278671671167564
265.776,1.5908784255248354,-0.7480306398096468,7.934208663292308,0.005239207600320513,0.021731686281625716,-0.0003327864593281136
265.8,1.590879734082696,-0.7480305950619134,7.93420837182133,0.005239206403213336,0.02173170603260064,-0.0003327862029505825
265.824,1.590881042589193,-0.7480305502481599,7.9342080803821915,0.00523920520573712,0.021731725782423713,-0.0003327859475057205
265.848,1.5908823510450407,-0.748030505383283,7.934207788941501,0.005239204010632989,0.021731745531229505,-0.00033278569364146864
265.872,1.590883659461453,-0.748030460459268,7.9342074976020935,0.005239202811286307,0.0217317652785915,-0.0003327854407568912
265.896,1.5908849678091899,-0.7480304154726223,7.934207206169142,0.005239201614288602,0.021731785025056648,-0.00033278518949147356
265.92,1.590886276134962,-0.7480303704250224,7.93420691479864,0.005239200413942615,0.02173180477005817,-0.00033278493924815877
265.944,1.5908875844048158,-0.7480303253193373,7.934206623440479,0.00523919921596366,0.021731824514660672,-0.00033278468993825185
265.968,1.5908888926646243,-0.7480302801695017,7.934206332081131,0.005239198012761895,0.02173184425736114,-0.0003327844419296471
265.992,1.5908902008356116,-0.7480302349485362,7.934206040753939,0.005239196814498058,0.02173186399977478,-0.0003327841952078884
266.016,1.5908915089918438,-0.7480301896749041,7.934205749444317,0.005239195613861993,0.021731883739772116,-0.00033278394943363643
266.04,1.5908928170421488,-0.7480301443438518,7.934205458178392,0.005239194409773404,0.021731903479096766,-0.0003327837045330913
266.064,1.5908941251366346,-0.7480300989681065,7.9342051668976925,0.005239193207481196,0.021731923217824897,-0.00033278346141129536
266.088,1.5908954331490814,-0.7480300535151019,7.934204875628792,0.0052391920005638,0.021731942954873972,-0.00033278321924606316
266.112,1.590896741053304,-0.7480300080079634,7.934204584378757,0.0052391907993894265,0.0217319626908617,-0.000332782978316396
266.136,1.5908980490030549,-0.7480299624507616,7.9342042931244015,0.005239189592636271,0.021731982426179814,-0.0003327827378950389
266.16,1.590899356862706,-0.7480299168413862,7.9342040019436215,0.005239188390200562,0.021732002159461052,-0.00033278249981195734
266.184,1.5909006646706105,-0.7480298711647151,7.93420371076381,0.005239187181411482,0.021732021891788626,-0.000332782261582806
266.208,1.5909019724534308,-0.7480298254460095,7.934203419573368,0.00523918597628031,0.02173204162347696,-0.0003327820251375547
266.232,1.5909032802032987,-0.7480297796632196,7.934203128393623,0.005239184769471744,0.021732061353921975,-0.00033278178946869754
266.256,1.590904587871695,-0.7480297338178474,7.934202837260185,0.0052391835605555,0.021732081082295813,-0.0003327815562437946
266.28,1.5909058955160034,-0.7480296879217874,7.934202546114705,0.005239182352344852,0.021732100810997586,-0.00033278132232247913
266.304,1.5909072031057432,-0.748029641975965,7.934202254972118,0.005239181142286524,0.02173212053687609,-0.00033278109038124804
266.328,1.5909085106393082,-0.7480295959573067,7.934201963896707,0.005239179933385338,0.021732140262648487,-0.0003327808599024721
266.352,1.590909818153101,-0.7480295499095881,7.934201672824448,0.005239178720620254,0.021732159987458394,-0.0003327806302208171
266.376,1.5909111255938468,-0.7480295037955349,7.934201381753355,0.0052391775107289585,0.02173217971053661,-0.0003327804013513099
266.4,1.5909124330326834,-0.7480294576155515,7.934201090665614,0.005239176300479754,0.021732199433405278,-0.00033278017382073447
266.424,1.5909137403509093,-0.7480294113879118,7.934200799638603,0.005239175087701746,0.021732219154033987,-0.00033277994784908693
266.448,1.59091504768476,-0.7480293651162732,7.934200508605835,0.005239173873959055,0.02173223887390603,-0.0003327797225198837
266.472,1.590916354948324,-0.7480293187779645,7.934200217578032,0.005239172659188231,0.02173225859231898,-0.0003327794979186941
266.496,1.590917662205269,-0.7480292723867765,7.9341999266060315,0.005239171445925397,0.0217322783099768,-0.0003327792752513451
266.52,1.5909189693449266,-0.7480292259421217,7.934199635666426,0.005239170233158635,0.021732298026360786,-0.000332779053765075
266.544,1.5909202764633565,-0.7480291794384772,7.93419934470236,0.00523916901653337,0.02173231774196322,-0.00033277883275759643
266.568,1.5909215835634793,-0.7480291328901032,7.934199053744974,0.005239167799356262,0.02173233745523211,-0.0003327786130656813
266.592,1.590922890620311,-0.7480290862900048,7.934198762838163,0.005239166582212586,0.021732357169084147,-0.000332778394554626
266.616,1.5909241976228958,-0.7480290396183521,7.934198471871472,0.0052391653680485305,0.021732376880941713,-0.0003327781773913779
266.64,1.5909255045676234,-0.7480289929075765,7.934198181015072,0.005239164150036236,0.021732396591615778,-0.0003327779606249607
266.664,1.5909268114291089,-0.7480289461214987,7.93419789012319,0.0052391629343833835,0.021732416301214058,-0.00033277774560027903
