Joint_1_Position,Joint_1_Velocity,Joint_1_Effort,Joint_2_Position,Joint_2_Velocity,Joint_2_Effort,Joint_3_Position,Joint_3_Velocity,Joint_3_Effort,Joint_4_Position,Joint_4_Velocity,Joint_4_Effort,Joint_5_Position,Joint_5_Velocity,Joint_5_Effort,Joint_6_Position,Joint_6_Velocity,Joint_6_Effort,Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z
0.6988126052599695,-0.0003550820957696,-21.941490235888423,-0.7714105787816914,0.0005550298050192,-52.76979817823413,0.0425606796719328,-0.0001745126812339,-0.004101159662794,-1.768198920488974,-0.0001503985628111,-2.807412313703416,-1.523803140499079,-0.0031402365560357,0.0759532065797344,0.0780896243488227,0.0046719191142756,3.948463883839211e-05,2.034756944447367,-0.0477096399937979,7.863198901386465,0.0091917014957411,0.0317660203663079,0.0001727733394732
0.698813018499223,0.0004131702278144,-21.934685775317163,-0.7714110869915176,-0.0004957035520217,-52.88786527208806,0.0425608137525985,0.0001340668558637,0.0351651000351046,-1.7681991416891183,4.791202279282221e-06,-2.807128466246347,-1.5238007382185428,0.002390907034004,0.0809316925446496,0.0780845539116139,-0.0037385774527873,-0.0005197846212109,2.034758514987236,-0.0477073204347601,7.8631983383198225,0.0091916621999309,0.0317660429173044,0.0001727311210059
0.6988130185663728,0.000413170146903,-21.93468591177162,-0.7714110994864747,-0.0004957035018747,-52.88786507731202,0.0425608137468938,0.0001340666875742,0.035165074053617,-1.768199367668883,4.791696938949425e-06,-2.807128644116158,-1.5238007268247609,0.0023909064388148,0.0809317093398939,0.0780832253881635,-0.0037384425558894,-0.0005197412881605,2.0347600860495434,-0.0477050066100194,7.863197775676787,0.009191623010064,0.0317660654723804,0.0001726890029341
0.6988130109188129,-7.715300498203079e-06,-21.95087742954661,-0.7714111658638343,-5.38799112326063e-05,-52.67276633021482,0.0425608358622771,2.2116688094029075e-05,-0.0270870150948652,-1.7681995488378703,4.4799713275752416e-05,-2.807291122461363,-1.5238002320981234,0.0004833379846899,0.0742053818908124,0.0780811934659997,-0.0007065980684103,0.0003581983912177,2.0347616575520298,-0.047702698485372,7.863197213572644,0.0091915839290438,0.0317660880310414,0.0001726469861207
0.6988130109861199,-7.715314315384202e-06,-21.950877562562432,-0.771411178358699,-5.38798829343891e-05,-52.67276616182573,0.0425608358565714,2.211666929666804e-05,-0.0270869668206975,-1.7681997747950238,4.48001632860124e-05,-2.807291300609393,-1.5238002207056045,0.0004833377675133,0.0742054003988256,0.0780798714639159,-0.0007064650124913,0.000358241158047,2.034763229572252,-0.0477003960830834,7.863196651875787,0.0091915449363811,0.0317661105947016,0.000172605072189
0.6988130110535122,-7.715327933848577e-06,-21.95087769575472,-0.7714111908535299,-5.3879854784124576e-05,-52.6727659934884,0.0425608358508737,2.211665050921138e-05,-0.027086918728784,-1.768200000741099,4.480061363162912e-05,-2.807291478873692,-1.5238002093136105,0.0004833375509037,0.0742054188938552,0.0780785526441416,-0.0007063322773582,0.0003582838226166,2.034764802062049,-0.0476980993617648,7.863196090662151,0.0091915060482943,0.0317661331612894,0.0001725632577604
0.6988129607605122,-5.036076820475802e-05,-21.942444696153693,-0.771411210878143,-7.5283716073955955e-06,-52.760596894857606,0.0425608541755861,1.8327893401816915e-05,-0.0047854773727523,-1.7682001635303486,6.314576052074736e-05,-2.8073587794587618,-1.523799930037045,0.000267888002046,0.0758715750452277,0.0780767893684837,-0.0004476311766049,6.167365571761854e-05,2.034766375054433,-0.0476958083206162,7.863195529880493,0.0091914672670726,0.0317661557325069,0.0001725215436657
0.6988129608280857,-5.036075873728294e-05,-21.942444831011365,-0.7714112233729029,-7.528365971880782e-06,-52.76059672229752,0.0425608541698947,1.83278813402895e-05,-0.0047854587888878,-1.768200389453841,6.314619010831694e-05,-2.807358957908144,-1.523799918646226,0.0002678878716545,0.0758715932379374,0.0780754770223177,-0.0004474992219478,6.171622516859958e-05,2.0347679485620325,-0.0476935229364203,7.863194969573619,0.0091914285814355,0.0317661783077036,0.00017247993004
0.6988129608957454,-5.036074903846393e-05,-21.942444966046388,-0.7714112358676317,-7.528360357446176e-06,-52.76059654975841,0.042560854164213,1.832786919007464e-05,-0.0047854402778362,-1.7682006153662604,6.314661957760497e-05,-2.8073591364729027,-1.523799907255933,0.0002678877418233,0.0758716114205242,0.0780741678352123,-0.0004473675853543,6.175869263789703e-05,2.0347695225333493,-0.0476912432030329,7.86319440975651,0.0091913900002982,0.0317662008871105,0.0001724384164642
0.6988126058786719,-0.0003550811813334,-21.94149147319254,-0.7714106933183427,0.0005550290790441,-52.76979655539322,0.0425606796214124,-0.0001745108595267,-0.0041009998264165,-1.7682009916615715,-0.0001503942479412,-2.8074139469868555,-1.5238030360654813,-0.0031402287658456,0.075953373308048,0.0780775349085676,0.0046731156453392,3.987688625923989e-05,2.034771096958714,-0.0476889691048523,7.863193850347756,0.0091913515197625,0.0317662234702179,0.0001723970026808
0.6988126059465989,-0.0003550810820033,-21.94149160903856,-0.7714107058130866,0.0005550289992182,-52.76979637846732,0.0425606796159439,-0.0001745106650247,-0.0041009825993741,-1.7682012175513755,-0.0001503937788484,-2.807414125749825,-1.5238030246753933,-0.003140227929246,0.0759533914324488,0.0780762321457508,0.0046732446010235,3.991915735582522e-05,2.0347726719244763,-0.0476867006332216,7.863193291485403,0.0091913131360923,0.0317662460570865,0.0001723556890717
0.698813019185895,0.0004131694017141,-21.93468717057841,-0.7714112140220664,-0.0004957030332235,-52.887863291375446,0.0425608136950135,0.0001340651771321,0.035164842171345,-1.7682014386338762,4.796243010361345e-06,-2.807130279973221,-1.523800622406165,0.0023909010661639,0.0809318629293597,0.0780711953024191,-0.0037372211598086,-0.0005193488942009,2.034774247319638,-0.0476844377490311,7.863192733059839,0.0091912748554224,0.0317662686481109,0.000172314474293
0.6988130192539099,0.0004131693200395,-21.93468730875841,-0.7714112265166939,-0.0004957029810942,-52.88786309651528,0.0425608136893993,0.0001340650157735,0.0351648175187911,-1.768201664501042,4.796740523017716e-06,-2.8071304590120314,-1.523800611017708,0.0023909004888928,0.0809318796445146,0.078069898935654,-0.003737089555436,-0.0005193066093196,2.0347758232386832,-0.0476821804845632,7.863192175009216,0.0091912366746196,0.0317662912433548,0.000172273358361
0.6988130193220075,0.0004131692383227,-21.93468744710489,-0.7714112390112868,-0.0004957029287534,-52.887862901635394,0.0425608136837931,0.000134064855126,0.0351647930234818,-1.7682018903571413,4.797237921001573e-06,-2.807130638161875,-1.523800599629772,0.002390899913322,0.0809318963492936,0.0780686056894879,-0.0037369582704623,-0.000519264426174,2.034777399600778,-0.0476799287857582,7.863191617533157,0.0091911985916348,0.0317663138418976,0.0001722323411282
0.6988130116752425,-7.715451088047683e-06,-21.95087892451473,-0.7714113053879714,-5.387959868210789e-05,-52.67276445335208,0.0425608357990698,2.2116481821586995e-05,-0.0270864859357719,-1.768202071397452,4.480473866585386e-05,-2.807293118336935,-1.5238001049113707,0.0004833355926914,0.0742055878133735,0.0780666104274105,-0.0007051303464662,0.0003586701926802,2.034778976479255,-0.0476776826635205,7.863191060407601,0.0091911606109287,0.0317663364448847,0.000172191422821
0.6988130117434963,-7.715464116397742e-06,-21.9508790594124,-0.7714113178824737,-5.387957100988519e-05,-52.67276428564807,0.0425608357934637,2.211646387913808e-05,-0.0270864396083656,-1.7682022972309674,4.480518832419858e-05,-2.807293297767226,-1.523800093524696,0.0004833353817126,0.0742056061748738,0.0780653235294428,-0.0007050008277075,0.0003587118316341,2.034780553780669,-0.0476754420837006,7.863190503822897,0.0091911227262165,0.0317663590511376,0.0001721506031898
0.6988129614514467,-5.036067139673113e-05,-21.942446075120067,-0.7714113379066987,-7.528313999780605e-06,-52.76059514128696,0.042560854118145,1.832777216026812e-05,-0.0047852908266,-1.7682024599033,6.315012641868785e-05,-2.8073605990260924,-1.5237998142547555,0.0002678866936253,0.0758717594398633,0.0780635934255693,-0.0004463043565094,6.210172334782911e-05,2.034782131575962,-0.0476732070527121,7.863189947652652,0.0091910849470365,0.0317663816616706,0.000172109880891
0.6988129615198755,-5.036066151289538e-05,-21.94244621169528,-0.7714113504011291,-7.528308414924496e-06,-52.76059496889882,0.042560854112545,1.832776055443282e-05,-0.0047852727647547,-1.7682026857142563,6.315055543735219e-05,-2.8073607786322032,-1.523799802869254,0.0002678865666263,0.0758717775091852,0.0780623128445103,-0.0004461755988874,6.214326715099701e-05,2.034783709862458,-0.0476709775469147,7.863189391922057,0.0091910472615949,0.031766404276201,0.000172069256563
0.6988129615883869,-5.03606518700734e-05,-21.942446348442136,-0.7714113628955293,-7.528302666348365e-06,-52.76059479650679,0.0425608541069539,1.832774892990332e-05,-0.0047852547382684,-1.7682029115141482,6.31509846566194e-05,-2.8073609583511296,-1.523799791484274,0.000267886440366,0.0758717955649478,0.0780610353460531,-0.0004460471514733,6.21847114484303e-05,2.0347852886193283,-0.0476687535529677,7.863188836623408,0.0091910096743579,0.0317664268947584,0.0001720287307738
0.6988126065731715,-0.0003550801724023,-21.94149286211966,-0.7714108203467305,0.0005550282597767,-52.76979475784891,0.0425606795661828,-0.0001745089194152,-0.0041008271185732,-1.7682032876921916,-0.0001503894945019,-2.807415769694448,-1.5238029202907546,-0.003140220382931,0.0759535570124808,0.0780644353286046,0.0046744124797777,4.030195359747028e-05,2.0347868678900496,-0.0476665350774877,7.863188281822107,0.009190972186566,0.0317664495173882,0.0001719883014622
0.6988126066419484,-0.0003550800731863,-21.94149299966928,-0.7714108328411458,0.0005550281783425,-52.76979458118599,0.0425606795607977,-0.0001745087330674,-0.0041008103745726,-1.768203513469497,-0.0001503890289179,-2.8074159496043256,-1.5238029089060108,-0.0031402195727989,0.0759535750140409,0.0780631640989684,0.0046745383479494,4.0343206233599056e-05,2.034788447547858,-0.0476643220569056,7.863187727454036,0.0091909347993481,0.0317664721429352,0.0001719479693306
0.698813019881257,0.0004131685687682,-21.93468858313944,-0.7714113410492605,-0.0004957024948202,-52.88786130997392,0.0425608136383406,0.0001340635689641,0.0351645977375718,-1.7682037344344428,4.801309962234641e-06,-2.8071321054328444,-1.523800506647916,0.0023908952749439,0.0809320324845626,0.0780581600360976,-0.0037358979725498,-0.0005189237068331,2.034791608340736,-0.0476599124723545,7.863186620076672,0.0091908603063666,0.0317665174066339,0.0001718675974378
0.6988130199501139,0.0004131684864231,-21.934688722997087,-0.7714113535435567,-0.0004957024407532,-52.88786111505895,0.0425608136328152,0.0001340634145261,0.0351645744161897,-1.7682039601891306,4.801809702867252e-06,-2.8071322856081564,-1.5238004952647837,0.0023908947145861,0.0809320491188518,0.0780568950476725,-0.0037357695807618,-0.0005188824447712,2.0347931894288145,-0.0476577158392174,7.863186067022228,0.009190823211745,0.0317665400439886,0.0001718275556334
0.6988130200190525,0.0004131684042351,-21.93468886301776,-0.7714113660378219,-0.0004957023866048,-52.88786092011899,0.0425608136272979,0.0001340632608989,0.0351645512326683,-1.7682041859327595,4.802309590120751e-06,-2.807132465894273,-1.5238004838821748,0.0023908941559594,0.0809320657437649,0.0780556331043138,-0.0037356415007553,-0.0005188412819879,2.034794770971859,-0.0476555246601551,7.863185514458596,0.0091907862090539,0.0317665626853976,0.0001717876103268
0.6988130123729954,-7.715582625456225e-06,-21.95088030358694,-0.7714114324138954,-5.387931844537914e-05,-52.67276275120183,0.0425608357424831,2.211630195545921e-05,-0.0270860227022159,-1.7682043668560468,4.480930790930543e-05,-2.807294947777404,-1.5237999891712182,0.0004833334753506,0.0742057738749686,0.0780536703720145,-0.0007038280221369,0.0003590889144236,2.0347963530063526,-0.0476533388927463,7.863184962300671,0.0091907493109553,0.0317665853306617,0.0001717477603887
0.6988130124420833,-7.715595151900096e-06,-21.950880440143923,-0.7714114449080682,-5.387929121811939e-05,-52.67276258409578,0.0425608357369657,2.211628471362204e-05,-0.0270859780533414,-1.7682045925771144,4.4809756858573126e-05,-2.807295128344262,-1.523799977789862,0.0004833332702366,0.074205792103471,0.0780524146231922,-0.0007037016419875,0.0003591295525738,2.034797935499832,-0.0476511585396549,7.863184410644039,0.0091907124992738,0.0317666079793452,0.0001717080075062
0.6988130125112528,-7.7156075588541e-06,-21.950880576859564,-0.7714114574022091,-5.387926393292465e-05,-52.67276241709127,0.0425608357314573,2.2116267418414266e-05,-0.0270859336023756,-1.768204818287133,4.4810205842557686e-05,-2.8072953090197528,-1.5237999664090296,0.0004833330654284,0.0742058103196073,0.0780511618971928,-0.0007035755663955,0.0003591700935787,2.034799518452328,-0.0476489835810858,7.863183859416269,0.0091906757910781,0.0317666306317404,0.0001716683493408
