Time,Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z
92.494,-5.307448083858592,19.661328322686295,11.155642523589373,-1.4847642158356353,-0.41152712079600096,-0.0942859563164411
92.519,-4.583087650584707,18.71265213676011,11.255371195116242,-1.429264797463321,-0.3686233473848006,-0.08939218042375055
92.546,-4.446058078578341,18.01667049153665,10.985876627728905,-1.3745602814693243,-0.347745796867582,-0.08281345527637773
92.569,-3.8394006139020997,17.201490789143286,11.075022024998363,-1.3282897742834336,-0.31861322918461615,-0.08074080943914957
92.594,-3.0586096640415152,15.240094538986803,11.402554682578517,-1.2210693200078622,-0.258546036966555,-0.07322616389141161
92.619,-2.4701098955471075,13.947135985676965,10.816879958796465,-1.1097172110468334,-0.2176946802836384,-0.06283210314994278
92.64,-2.294464030170375,12.985404634984075,10.501316817195697,-1.0342781853812784,-0.19842918032367637,-0.05660072552110684
92.669,-1.8729667269882206,12.321525474460797,10.20927970133181,-0.9771210870833792,-0.1765151974267829,-0.051930155062668966
92.694,-1.6418069565456281,11.333219316953237,10.180613755682268,-0.9140859742255997,-0.15423858170366322,-0.047669469274613775
92.719,-1.038879339745633,10.19084843825482,10.111253609939416,-0.8360398386647945,-0.12078639218291916,-0.04285098828430858
92.744,-0.5859949169165124,8.547667679313541,10.165402171470156,-0.7332883764624569,-0.08269006760607826,-0.03643329381307552
92.769,0.17781977258189183,6.863457935611865,10.036668709392751,-0.6151498395744577,-0.0368141979969373,-0.028589689973582487
92.794,0.5002003215971386,5.3343499839357955,9.678617804528184,-0.4966863710754719,-0.0008185602145363307,-0.018105474192759458
92.819,0.7192554442232917,4.6838569770500795,9.17775711687349,-0.42784722137834014,0.006635891449187061,-0.014004687245893616
92.844,0.6962723628527453,4.0451888511040845,8.989816990930066,-0.376676445044565,0.013113699800539062,-0.010576606043685743
92.869,-23.34694058170678,1.7143057722548307,7.2157517107813955,-0.12933257886688404,-1.4878060081638615,-0.28233128798375967
92.894,-17.40469964443877,-0.4248698113632262,18.823039564374294,-0.17001898557206,-1.2457442810969999,-0.2683928366028685
92.919,-20.06371645779928,-0.8293810947193988,23.415126976980893,-0.21322944400221153,-1.4342979623259897,-0.3113089172853335
92.944,-22.17753121838905,-1.405399849461346,27.618193555737523,-0.24360475342164273,-1.5713138408259366,-0.342777161681792
92.969,-23.850931907062645,-1.813858989597444,30.99775614583558,-0.26950300624022494,-1.6864307453644387,-0.3697520194941479
92.994,-25.054755500823376,-2.099883891830965,33.810282882469465,-0.2917847278335501,-1.7827925795082382,-0.392958689967104
93.019,-26.211658124294875,-2.3942845755294244,36.07539474230461,-0.30736557553684724,-1.8638416256181936,-0.412151447641625
93.044,-27.173137337652797,-2.642569715868307,37.908218188592606,-0.31904481402650375,-1.9315587881979128,-0.428254517771508
93.069,-27.965812595826804,-2.8507379882342154,39.37716382061116,-0.3275193910944291,-1.9877688971588507,-0.44167181722986243
93.094,-28.611446978206818,-3.023950651796094,40.539675484455266,-0.33336605730882735,-2.03396209113978,-0.45274540101393357
93.119,-29.42807948960764,-3.2584407077880537,41.221319915513675,-0.3338941933583305,-2.0687929010103856,-0.4608272624497936
93.144,-29.524878205051024,-3.2830190936894983,42.1378655690216,-0.3395244177817504,-2.1011856669983695,-0.46924906583844855
93.169,-30.056023651009554,-3.485479106748238,42.47903925053305,-0.33613913601599693,-2.1217579090803453,-0.4734703322065023
93.194,-30.407593620590887,-3.541823599744463,42.61907108556151,-0.33461130620601304,-2.1376222840351806,-0.47754345489460553
93.22,-30.202317824377786,-3.502481475413067,43.2237451046906,-0.3378428923189119,-2.1541744581526343,-0.48233364938211176
93.244,-30.55648812861359,-3.6910395354224805,43.09541500147479,-0.33113891236933046,-2.1581669077476637,-0.4825881282385376
93.268,-30.734192505766774,-3.74411003618088,42.82581135596033,-0.32685256408284413,-2.159530425268514,-0.48342149511244314
93.294,-30.294889383481674,-3.5786984801715698,43.329116162097094,-0.3297407224734423,-2.16701064375018,-0.485877164470812
93.319,-30.645605937017407,-3.795025409958663,42.98701773628307,-0.32137813203960947,-2.166430273246423,-0.48472143448372607
93.344,-30.34924284606982,-3.81633456835924,42.0247429271538,-0.31502654236128974,-2.131708351596746,-0.4786220548013674
93.374,-29.414940893032963,-3.502686088414709,42.17702236019339,-0.31173553073376625,-2.1127175072277287,-0.47504384451728315
93.394,-29.255097947747313,-3.7099666640361795,41.06226616560782,-0.29704886263406166,-2.0726835917815016,-0.46553496670729094
93.419,-28.81804930174425,-3.8143839166308737,39.69970073601403,-0.2849461747191367,-2.0259524046500057,-0.4560376892243421
93.444,-27.5935779345891,-3.3204927857408757,39.74971116090469,-0.2807696370264998,-1.9930659640279915,-0.44890983810674734
93.469,-27.25867529918237,-3.5391023534931665,38.25528361721687,-0.2638247595958933,-1.9367041662972424,-0.4357558829591486
93.494,-26.597947790905263,-3.708506660854758,36.568114658950186,-0.24965228735294198,-1.8729323589446896,-0.42277554988813376
93.522,-25.210003073272848,-3.0520219769706127,36.63422720564867,-0.2441655692930295,-1.8335338969301092,-0.41342669357775136
93.544,-24.67773871720562,-3.2706537056040563,34.831171728979676,-0.22708659234074385,-1.7601528879929011,-0.3969415318005386
93.569,-23.994410784481047,-3.559191886577952,33.058894226287144,-0.21287063704207485,-1.693146394068477,-0.3828965892211561
93.594,-22.398517971477663,-2.7111063541775944,33.121846168397205,-0.2075766895971188,-1.643107044091783,-0.37114505594590425
93.619,-21.876558474868645,-2.9812134127678935,31.24400732969938,-0.18917035003535884,-1.5676786229940423,-0.35395401220537126
